client_id,statut,age,region,canal_principal,nb_produits,prime_totale_annuelle,ltv_estimee,satisfaction_moy,nb_interactions_total,segment,segment_nom,score_churn,nba_produit,nba_proba
CLI00838,client_inactif,30,NAQ,email,1,1182.86,41400.0,5.75,4,3,Clients basiques matures,0.1126,sante,0.129
CLI00839,prospect,57,OCC,app_mobile,2,1793.18,14345.0,5.0,1,0,Clients basiques seniors,0.1117,sante,0.3564
CLI00840,client_actif,59,NAQ,telephone,1,523.12,3139.0,6.85,13,3,Clients basiques matures,0.0085,habitation,0.3572
CLI00841,client_actif,26,IDF,app_mobile,1,1013.63,39532.0,5.93,15,0,Clients basiques seniors,0.0092,prevoyance,0.3651
CLI00842,client_actif,67,OCC,telephone,1,588.76,0.0,6.92,12,3,Clients basiques matures,0.0035,habitation,0.3778
CLI00843,client_inactif,44,BFC,app_mobile,1,658.26,13823.0,9.0,1,0,Clients basiques seniors,0.8511,prevoyance,0.0825
CLI00844,client_actif,75,BFC,app_mobile,1,252.36,0.0,6.05,20,0,Clients basiques seniors,0.0,prevoyance,0.4092
CLI00845,client_inactif,19,OCC,app_mobile,3,1974.74,90838.0,5.75,4,1,Clients premium jeunes,0.0141,auto,0.9241
CLI00846,client_actif,22,PACA,agence,2,2302.87,99023.0,6.33,15,1,Clients premium jeunes,0.0131,prevoyance,0.2497
CLI00847,client_actif,46,PACA,app_mobile,1,1026.3,19500.0,6.0,18,0,Clients basiques seniors,0.0088,auto,0.3404
CLI00848,client_actif,54,PACA,web,2,1322.48,14547.0,6.0,24,3,Clients basiques matures,0.0103,auto,0.7274
CLI00849,client_actif,55,OCC,web,4,3729.16,37292.0,6.18,17,1,Clients premium jeunes,0.0128,sante,0.9281
CLI00850,prospect,36,OCC,agence,4,3674.51,106561.0,6.29,7,1,Clients premium jeunes,0.031,epargne,0.7058
CLI00851,client_actif,25,BFC,app_mobile,3,2639.34,105574.0,5.81,16,1,Clients premium jeunes,0.0318,auto,0.8507
CLI00852,client_actif,65,NAQ,web,4,2698.5,0.0,6.11,19,2,Clients premium matures,0.0035,auto,0.9075
CLI00853,client_actif,62,NAQ,app_mobile,1,709.61,2129.0,5.75,8,0,Clients basiques seniors,0.1089,auto,0.1369
CLI00854,client_actif,18,IDF,app_mobile,2,1251.67,58828.0,6.93,14,0,Clients basiques seniors,0.0068,sante,0.4027
CLI00855,résilié,39,OCC,telephone,2,2739.4,71224.0,9.0,1,2,Clients premium matures,0.8923,epargne,0.1418
CLI00856,client_actif,69,NAQ,web,2,1195.98,0.0,6.5,6,2,Clients premium matures,0.0,habitation,0.7762
CLI00857,prospect,34,NAQ,web,2,1647.42,51070.0,7.2,5,3,Clients basiques matures,0.136,auto,0.094
CLI00858,client_actif,24,PACA,telephone,2,2507.51,102808.0,7.3,10,1,Clients premium jeunes,0.009,prevoyance,0.5141
CLI00859,client_inactif,42,PACA,agence,5,4186.7,96294.0,6.0,2,1,Clients premium jeunes,0.0422,sante,0.4374
CLI00860,client_inactif,62,PACA,web,3,3081.98,9246.0,7.33,3,2,Clients premium matures,0.0706,sante,0.2498
CLI00861,client_actif,21,ARA,telephone,2,771.11,33929.0,6.84,19,3,Clients basiques matures,0.0068,prevoyance,0.5422
CLI00862,client_inactif,53,NAQ,app_mobile,3,2779.33,33352.0,6.33,3,0,Clients basiques seniors,0.8408,sante,0.1607
CLI00863,client_actif,23,PACA,app_mobile,1,501.64,21069.0,6.68,19,0,Clients basiques seniors,0.0068,habitation,0.4384
CLI00864,client_actif,77,PACA,email,1,634.11,0.0,6.06,17,0,Clients basiques seniors,0.0047,habitation,0.3562
CLI00865,client_inactif,48,OCC,telephone,2,1331.66,22638.0,7.0,2,3,Clients basiques matures,0.1097,auto,0.3351
CLI00866,client_inactif,36,BFC,app_mobile,2,1488.51,43167.0,6.75,4,0,Clients basiques seniors,0.0068,auto,0.327
CLI00867,client_actif,78,PACA,web,1,314.17,0.0,5.82,11,3,Clients basiques matures,0.0577,auto,0.142
CLI00868,client_inactif,61,OCC,web,3,3895.7,15583.0,7.0,3,3,Clients basiques matures,0.8331,epargne,0.2502
CLI00869,prospect,71,IDF,web,2,1698.78,0.0,4.33,3,3,Clients basiques matures,0.0493,habitation,0.7188
CLI00870,client_inactif,56,PACA,web,2,2478.24,22304.0,6.0,1,3,Clients basiques matures,0.7901,epargne,0.1498
CLI00871,client_actif,44,BFC,app_mobile,1,560.96,11780.0,6.26,19,0,Clients basiques seniors,0.0068,habitation,0.4424
CLI00872,client_actif,27,NAQ,telephone,1,626.9,23822.0,6.22,23,3,Clients basiques matures,0.0068,prevoyance,0.4296
CLI00873,client_actif,43,BFC,telephone,4,3773.16,83010.0,6.88,24,1,Clients premium jeunes,0.0134,sante,0.9386
CLI00874,client_actif,36,PACA,app_mobile,2,824.72,23917.0,6.0,20,0,Clients basiques seniors,0.0124,habitation,0.6436
CLI00875,client_actif,56,IDF,app_mobile,5,4414.37,39729.0,6.0,18,1,Clients premium jeunes,0.021,Portefeuille complet,0.0
CLI00876,client_actif,79,PACA,web,5,4522.92,0.0,6.0,6,2,Clients premium matures,0.0058,auto,0.9482
CLI00877,prospect,20,OCC,web,2,2648.12,119165.0,6.17,6,1,Clients premium jeunes,0.0167,prevoyance,0.4752
CLI00878,client_actif,62,IDF,web,1,388.91,1167.0,6.25,8,3,Clients basiques matures,0.0063,habitation,0.435
CLI00879,client_actif,30,IDF,agence,4,4090.43,143165.0,6.83,18,2,Clients premium matures,0.0201,sante,0.9164
CLI00880,client_actif,67,IDF,web,5,4561.93,0.0,6.0,9,1,Clients premium jeunes,0.0077,sante,0.9864
CLI00881,client_actif,45,ARA,telephone,2,967.46,19349.0,6.77,13,3,Clients basiques matures,0.0088,prevoyance,0.4259
CLI00882,client_inactif,79,OCC,agence,3,2604.39,0.0,7.67,3,0,Clients basiques seniors,0.063,auto,0.5513
CLI00883,client_inactif,75,ARA,web,3,3007.5,0.0,5.0,1,2,Clients premium matures,0.0936,epargne,0.3748
CLI00884,client_inactif,37,BFC,web,2,2175.47,60913.0,7.5,4,3,Clients basiques matures,0.0225,prevoyance,0.185
CLI00885,client_actif,45,IDF,agence,2,2594.61,51892.0,7.33,15,0,Clients basiques seniors,0.0145,sante,0.7075
CLI00886,client_inactif,25,ARA,telephone,3,3214.08,128563.0,6.5,2,1,Clients premium jeunes,0.1225,sante,0.4569
CLI00887,client_actif,78,PACA,agence,3,3016.3,0.0,7.12,24,0,Clients basiques seniors,0.0068,sante,0.6609
CLI00888,prospect,58,ARA,web,1,566.08,3963.0,5.67,3,3,Clients basiques matures,0.0832,habitation,0.4347
CLI00889,client_actif,56,NAQ,app_mobile,1,310.41,2794.0,5.91,11,0,Clients basiques seniors,0.1197,prevoyance,0.1705
CLI00890,client_inactif,18,BFC,web,1,1171.05,55039.0,5.5,2,3,Clients basiques matures,0.092,auto,0.3402
CLI00891,client_actif,20,IDF,email,1,260.38,11717.0,5.62,8,3,Clients basiques matures,0.0038,prevoyance,0.6257
CLI00892,prospect,30,IDF,agence,4,4483.47,156921.0,5.5,2,2,Clients premium matures,0.0745,habitation,0.9406
CLI00893,prospect,45,BFC,agence,1,2088.53,41771.0,7.17,6,0,Clients basiques seniors,0.0138,sante,0.3429
CLI00894,client_inactif,79,BFC,app_mobile,1,366.19,0.0,4.25,4,0,Clients basiques seniors,0.1204,auto,0.182
CLI00895,client_actif,74,OCC,agence,1,1778.97,0.0,6.25,12,0,Clients basiques seniors,0.0055,sante,0.3232
CLI00896,client_actif,77,PACA,web,2,1218.45,0.0,5.8,10,3,Clients basiques matures,0.0059,habitation,0.4058
CLI00897,client_actif,66,BFC,web,2,1213.13,0.0,5.56,16,3,Clients basiques matures,0.0087,habitation,0.4219
CLI00898,client_actif,42,BFC,app_mobile,1,301.92,6944.0,6.35,20,0,Clients basiques seniors,0.0033,prevoyance,0.4796
CLI00899,client_actif,73,NAQ,telephone,1,310.13,0.0,6.17,6,3,Clients basiques matures,0.0162,prevoyance,0.3897
CLI00900,client_actif,50,BFC,agence,1,416.36,6245.0,6.39,18,0,Clients basiques seniors,0.1432,prevoyance,0.1826
CLI00901,client_inactif,55,ARA,web,2,1496.91,14969.0,6.0,2,3,Clients basiques matures,0.0925,habitation,0.3041
CLI00902,client_actif,70,NAQ,telephone,1,402.04,0.0,6.58,19,3,Clients basiques matures,0.0056,habitation,0.4837
CLI00903,client_actif,23,NAQ,web,4,4228.22,177585.0,5.96,24,1,Clients premium jeunes,0.0046,prevoyance,0.909
CLI00904,prospect,75,NAQ,web,2,2745.79,0.0,7.0,4,3,Clients basiques matures,0.0082,sante,0.327
CLI00905,client_actif,61,BFC,web,1,1079.06,4316.0,6.8,5,3,Clients basiques matures,0.011,auto,0.2673
CLI00906,client_actif,62,NAQ,app_mobile,3,1805.29,5416.0,5.85,20,0,Clients basiques seniors,0.0164,habitation,0.8297
CLI00907,client_actif,49,PACA,app_mobile,1,306.41,4903.0,6.38,8,0,Clients basiques seniors,0.0068,prevoyance,0.4949
CLI00908,prospect,62,ARA,app_mobile,3,4025.57,12077.0,8.33,3,0,Clients basiques seniors,0.0753,sante,0.5504
CLI00909,client_inactif,78,NAQ,agence,1,644.97,0.0,7.75,4,0,Clients basiques seniors,0.0998,auto,0.08
CLI00910,client_actif,64,IDF,web,2,1714.59,1715.0,6.33,15,3,Clients basiques matures,0.013,habitation,0.6426
CLI00911,client_actif,38,BFC,agence,3,3395.36,91675.0,6.79,24,1,Clients premium jeunes,0.0134,sante,0.9066
CLI00912,client_inactif,33,ARA,web,4,3701.02,118433.0,4.5,2,1,Clients premium jeunes,0.7008,sante,0.1839
CLI00913,client_actif,71,NAQ,agence,1,706.81,0.0,6.86,7,0,Clients basiques seniors,0.0184,habitation,0.3154
CLI00914,client_inactif,38,NAQ,agence,1,250.99,6777.0,6.5,4,0,Clients basiques seniors,0.0033,prevoyance,0.5379
CLI00915,client_actif,28,PACA,agence,2,1185.76,43873.0,6.67,6,0,Clients basiques seniors,0.0103,prevoyance,0.4939
CLI00916,client_actif,77,BFC,app_mobile,4,2610.43,0.0,6.19,21,2,Clients premium matures,0.0117,habitation,0.7632
CLI00917,client_inactif,54,NAQ,agence,4,3792.14,41714.0,6.25,4,1,Clients premium jeunes,0.0171,sante,0.5681
CLI00918,client_actif,53,IDF,web,1,1203.42,14441.0,6.07,14,3,Clients basiques matures,0.0126,auto,0.2989
CLI00919,client_actif,52,ARA,telephone,1,237.32,3085.0,6.33,6,3,Clients basiques matures,0.0077,prevoyance,0.4273
CLI00920,client_inactif,36,IDF,web,2,2132.15,61832.0,6.0,3,3,Clients basiques matures,0.8404,epargne,0.0874
CLI00921,client_actif,37,NAQ,web,1,971.16,27192.0,6.13,23,3,Clients basiques matures,0.0,auto,0.3688
CLI00922,client_actif,74,OCC,app_mobile,1,233.43,0.0,6.43,21,0,Clients basiques seniors,0.0028,prevoyance,0.4212
CLI00923,client_actif,35,ARA,agence,1,389.49,11685.0,6.44,9,0,Clients basiques seniors,0.1109,prevoyance,0.1885
CLI00924,client_inactif,64,PACA,web,2,2509.41,2509.0,5.33,3,3,Clients basiques matures,0.063,epargne,0.5085
CLI00925,résilié,58,NAQ,telephone,4,3315.2,23206.0,6.67,3,2,Clients premium matures,0.8975,sante,0.083
CLI00926,client_actif,66,IDF,email,5,4792.13,0.0,5.75,24,2,Clients premium matures,0.0157,Portefeuille complet,0.0
CLI00927,client_actif,31,BFC,agence,2,2009.72,68330.0,6.67,15,0,Clients basiques seniors,0.0088,auto,0.2709
CLI00928,résilié,32,OCC,app_mobile,2,1320.04,43561.0,7.5,2,0,Clients basiques seniors,0.9094,prevoyance,0.1218
CLI00929,prospect,48,BFC,agence,4,3436.14,58414.0,6.0,5,2,Clients premium matures,0.0133,sante,0.9478
CLI00930,client_actif,18,NAQ,web,1,476.57,22399.0,5.93,15,3,Clients basiques matures,0.0072,habitation,0.5195
CLI00931,client_inactif,70,PACA,app_mobile,3,1382.51,0.0,7.25,4,0,Clients basiques seniors,0.008,habitation,0.8931
CLI00932,client_inactif,71,IDF,telephone,2,1561.99,0.0,4.0,1,3,Clients basiques matures,0.0956,auto,0.4303
CLI00933,client_inactif,71,ARA,email,1,478.18,0.0,4.67,3,0,Clients basiques seniors,0.6686,habitation,0.1626
CLI00934,client_actif,20,OCC,telephone,2,2020.88,90940.0,6.61,18,1,Clients premium jeunes,0.0068,sante,0.3583
CLI00935,prospect,33,NAQ,web,1,728.47,23311.0,5.86,7,3,Clients basiques matures,0.0143,prevoyance,0.3844
CLI00936,client_actif,40,NAQ,web,3,3821.21,95530.0,7.2,5,2,Clients premium matures,0.0106,epargne,0.4437
CLI00937,client_actif,74,NAQ,web,1,252.06,0.0,6.43,14,3,Clients basiques matures,0.0755,auto,0.1386
CLI00938,client_actif,28,NAQ,app_mobile,1,1257.32,46521.0,5.86,7,0,Clients basiques seniors,0.0143,auto,0.3138
CLI00939,client_inactif,29,NAQ,web,1,2075.08,74703.0,7.0,4,3,Clients basiques matures,0.1119,epargne,0.1647
CLI00940,prospect,27,ARA,app_mobile,4,2405.72,91417.0,5.83,6,2,Clients premium matures,0.0056,sante,0.7794
CLI00941,client_inactif,49,PACA,agence,2,2731.96,43711.0,6.5,4,0,Clients basiques seniors,0.1436,epargne,0.1877
CLI00942,client_actif,33,OCC,agence,2,1637.98,52415.0,6.92,12,0,Clients basiques seniors,0.1505,sante,0.1215
CLI00943,client_actif,25,NAQ,agence,2,1928.29,77132.0,6.35,17,1,Clients premium jeunes,0.0088,prevoyance,0.6468
CLI00944,prospect,55,BFC,telephone,2,1508.7,15087.0,7.33,6,3,Clients basiques matures,0.0088,auto,0.2974
CLI00945,client_actif,29,NAQ,web,1,1957.68,70476.0,6.0,6,3,Clients basiques matures,0.1037,epargne,0.3536
CLI00946,prospect,41,ARA,web,3,3707.03,88969.0,5.0,5,1,Clients premium jeunes,0.0152,sante,0.7886
CLI00947,résilié,45,ARA,agence,1,320.75,6415.0,7.5,2,0,Clients basiques seniors,0.8144,prevoyance,0.1633
CLI00948,client_inactif,70,IDF,app_mobile,1,1401.8,0.0,6.25,4,0,Clients basiques seniors,0.1029,sante,0.1381
CLI00949,client_actif,25,IDF,app_mobile,3,2062.53,82501.0,6.05,20,2,Clients premium matures,0.0,habitation,0.9361
CLI00950,client_actif,75,BFC,web,1,2105.98,0.0,5.53,17,3,Clients basiques matures,0.0966,epargne,0.3856
CLI00951,résilié,45,BFC,web,1,308.11,6162.0,7.0,1,3,Clients basiques matures,0.8943,auto,0.1402
CLI00952,client_actif,53,IDF,agence,2,2693.25,32319.0,6.57,21,2,Clients premium matures,0.0,epargne,0.9159
CLI00953,client_actif,43,OCC,telephone,2,1697.46,37344.0,7.5,22,3,Clients basiques matures,0.0068,auto,0.2795
CLI00954,client_actif,25,BFC,telephone,3,3489.24,139570.0,7.06,16,1,Clients premium jeunes,0.0183,sante,0.7937
CLI00955,résilié,75,IDF,app_mobile,2,752.57,0.0,4.0,3,0,Clients basiques seniors,0.8609,habitation,0.2588
CLI00956,prospect,77,NAQ,app_mobile,2,837.25,0.0,6.14,7,0,Clients basiques seniors,0.0067,prevoyance,0.7682
CLI00957,client_actif,67,IDF,telephone,3,2266.25,0.0,7.5,6,3,Clients basiques matures,0.0083,habitation,0.5744
CLI00958,résilié,45,OCC,app_mobile,1,334.5,6690.0,6.67,3,0,Clients basiques seniors,0.8787,prevoyance,0.1541
CLI00959,client_actif,45,IDF,app_mobile,1,1340.35,26807.0,6.25,8,0,Clients basiques seniors,0.0212,auto,0.27
CLI00960,prospect,54,IDF,telephone,2,1560.72,17168.0,7.0,1,3,Clients basiques matures,0.0775,sante,0.3186
CLI00961,client_actif,58,NAQ,agence,1,1802.9,12620.0,6.89,18,0,Clients basiques seniors,0.0133,sante,0.3366
CLI00962,client_inactif,53,BFC,telephone,5,4364.81,52378.0,8.0,2,2,Clients premium matures,0.1232,habitation,0.4226
CLI00963,client_actif,44,NAQ,web,3,1892.73,39747.0,6.29,7,3,Clients basiques matures,0.0138,auto,0.9156
CLI00964,résilié,71,NAQ,app_mobile,1,304.16,0.0,7.33,3,0,Clients basiques seniors,0.776,prevoyance,0.1244
CLI00965,client_actif,34,IDF,telephone,1,1839.24,57016.0,7.55,20,3,Clients basiques matures,0.0068,prevoyance,0.1612
CLI00966,prospect,26,NAQ,web,1,598.11,23326.0,6.0,6,3,Clients basiques matures,0.0056,prevoyance,0.39
CLI00967,résilié,50,ARA,agence,1,239.88,3598.0,9.0,1,0,Clients basiques seniors,0.8546,prevoyance,0.1218
CLI00968,client_actif,70,PACA,web,1,279.0,0.0,7.6,5,3,Clients basiques matures,0.0,auto,0.3291
CLI00969,client_actif,37,PACA,telephone,2,2612.18,73141.0,7.29,17,1,Clients premium jeunes,0.016,epargne,0.4582
CLI00970,client_actif,30,NAQ,agence,4,4489.54,157134.0,7.0,8,1,Clients premium jeunes,0.0422,prevoyance,0.8739
CLI00971,client_actif,45,BFC,web,3,3015.99,60320.0,6.0,7,1,Clients premium jeunes,0.0159,epargne,0.7267
CLI00972,prospect,65,OCC,app_mobile,1,509.98,0.0,8.0,1,0,Clients basiques seniors,0.1067,habitation,0.3376
CLI00973,prospect,46,NAQ,agence,2,2078.38,39489.0,7.29,7,2,Clients premium matures,0.0157,prevoyance,0.6518
CLI00974,client_actif,30,BFC,agence,2,1659.73,58091.0,6.72,18,0,Clients basiques seniors,0.0195,sante,0.3963
CLI00975,client_inactif,63,NAQ,app_mobile,3,3792.08,7584.0,7.33,3,2,Clients premium matures,0.1163,sante,0.5975
CLI00976,client_actif,52,IDF,telephone,3,3671.04,47724.0,7.0,10,1,Clients premium jeunes,0.0218,epargne,0.6106
CLI00977,résilié,78,BFC,app_mobile,4,4190.19,0.0,7.33,3,0,Clients basiques seniors,0.8507,sante,0.236
CLI00978,client_actif,23,OCC,app_mobile,2,2386.01,100212.0,5.38,8,1,Clients premium jeunes,0.0167,sante,0.728
CLI00979,client_actif,35,NAQ,web,3,1901.52,57046.0,6.22,9,2,Clients premium matures,0.0,habitation,0.7737
CLI00980,client_actif,68,ARA,telephone,1,2151.03,0.0,5.31,13,3,Clients basiques matures,0.013,sante,0.3819
CLI00981,client_actif,22,BFC,web,2,771.31,33166.0,6.75,8,3,Clients basiques matures,0.0245,prevoyance,0.8308
CLI00982,client_actif,64,PACA,app_mobile,1,1123.96,1124.0,6.63,19,0,Clients basiques seniors,0.007,auto,0.285
CLI00983,client_inactif,42,BFC,telephone,2,1594.51,36674.0,9.0,1,3,Clients basiques matures,0.073,auto,0.2125
CLI00984,résilié,19,ARA,web,2,1312.27,60364.0,6.0,2,3,Clients basiques matures,0.7928,auto,0.1546
CLI00985,résilié,27,ARA,app_mobile,1,327.45,12443.0,7.5,2,0,Clients basiques seniors,0.924,prevoyance,0.153
CLI00986,client_actif,73,ARA,web,1,749.75,0.0,6.21,14,3,Clients basiques matures,0.1074,sante,0.1359
CLI00987,client_inactif,47,OCC,agence,1,1413.07,25435.0,7.33,3,0,Clients basiques seniors,0.7994,sante,0.1408
CLI00988,client_actif,67,OCC,app_mobile,1,452.36,0.0,5.9,20,0,Clients basiques seniors,0.0039,habitation,0.488
CLI00989,prospect,76,BFC,telephone,1,1006.52,0.0,7.0,1,3,Clients basiques matures,0.0783,auto,0.2425
CLI00990,client_inactif,62,OCC,telephone,1,1068.06,3204.0,8.0,1,3,Clients basiques matures,0.8332,auto,0.0655
CLI00991,client_actif,22,PACA,agence,1,328.17,14111.0,6.39,23,0,Clients basiques seniors,0.0068,prevoyance,0.5992
CLI00992,client_actif,72,IDF,agence,1,983.99,0.0,6.93,14,0,Clients basiques seniors,0.0122,auto,0.2597
CLI00993,client_actif,73,BFC,app_mobile,5,4776.11,0.0,6.56,9,2,Clients premium matures,0.0183,Portefeuille complet,0.0
CLI00994,client_actif,50,NAQ,app_mobile,1,239.39,3591.0,5.79,14,0,Clients basiques seniors,0.0033,prevoyance,0.5357
CLI00995,client_inactif,71,NAQ,agence,1,246.52,0.0,9.0,1,0,Clients basiques seniors,0.7702,prevoyance,0.093
CLI00996,client_actif,18,BFC,telephone,2,3327.03,156370.0,7.05,19,1,Clients premium jeunes,0.0033,prevoyance,0.282
CLI00997,résilié,35,IDF,app_mobile,4,3925.65,117770.0,7.0,3,2,Clients premium matures,0.9426,sante,0.0534
CLI00998,prospect,49,NAQ,web,3,3598.07,57569.0,6.0,5,2,Clients premium matures,0.0104,habitation,0.3825
CLI00999,client_actif,64,BFC,app_mobile,1,2033.49,2033.0,7.0,7,0,Clients basiques seniors,0.0085,sante,0.218
CLI01000,client_actif,66,BFC,app_mobile,2,1459.73,0.0,6.29,14,0,Clients basiques seniors,0.0055,auto,0.6819
CLI01001,client_actif,28,ARA,web,3,3587.7,132745.0,6.56,9,2,Clients premium matures,0.0035,auto,0.6649
CLI01002,client_actif,38,PACA,app_mobile,3,2178.03,58807.0,5.73,11,1,Clients premium jeunes,0.013,prevoyance,0.9235
CLI01003,client_inactif,43,NAQ,app_mobile,3,1987.96,43735.0,9.5,2,0,Clients basiques seniors,0.0914,prevoyance,0.2827
CLI01004,client_inactif,42,PACA,app_mobile,4,3780.65,86955.0,7.33,3,1,Clients premium jeunes,0.7469,sante,0.097
CLI01005,résilié,39,BFC,app_mobile,4,3753.58,97593.0,6.5,2,1,Clients premium jeunes,0.9181,sante,0.1581
CLI01006,client_inactif,76,IDF,agence,2,1011.48,0.0,7.67,3,0,Clients basiques seniors,0.083,habitation,0.7912
CLI01007,client_inactif,44,BFC,telephone,2,3111.67,65345.0,7.33,3,2,Clients premium matures,0.7971,epargne,0.3419
CLI01008,client_actif,66,NAQ,email,2,1232.93,0.0,7.08,12,0,Clients basiques seniors,0.0055,habitation,0.3765
CLI01009,client_inactif,30,PACA,app_mobile,3,2608.2,91287.0,5.0,1,2,Clients premium matures,0.0512,prevoyance,0.4921
CLI01010,client_actif,50,ARA,web,1,2286.61,34299.0,6.36,14,3,Clients basiques matures,0.009,sante,0.1605
CLI01011,client_actif,51,ARA,email,5,4389.86,61458.0,4.86,7,1,Clients premium jeunes,0.0,Portefeuille complet,0.0
CLI01012,client_actif,58,BFC,agence,1,1001.8,7013.0,6.1,20,0,Clients basiques seniors,0.0153,auto,0.328
CLI01013,client_actif,52,IDF,web,2,1566.35,20363.0,5.89,9,3,Clients basiques matures,0.0096,auto,0.7
CLI01014,client_actif,18,OCC,web,4,4341.02,204028.0,5.95,20,1,Clients premium jeunes,0.0073,sante,0.8346
CLI01015,résilié,38,NAQ,web,1,547.08,14771.0,8.0,1,3,Clients basiques matures,0.8805,auto,0.0986
CLI01016,client_actif,65,BFC,web,2,1655.62,0.0,5.85,20,3,Clients basiques matures,0.0142,auto,0.3654
CLI01017,prospect,72,ARA,web,1,367.97,0.0,3.0,1,3,Clients basiques matures,0.0889,habitation,0.6584
CLI01018,client_actif,23,ARA,telephone,2,2795.48,117410.0,6.64,14,1,Clients premium jeunes,0.0167,epargne,0.7256
CLI01019,prospect,45,IDF,app_mobile,1,1043.58,20872.0,7.67,3,0,Clients basiques seniors,0.0795,auto,0.2544
CLI01020,prospect,34,ARA,agence,2,2304.03,71425.0,6.67,3,1,Clients premium jeunes,0.1468,sante,0.713
CLI01021,client_actif,22,NAQ,telephone,2,2929.58,125972.0,8.67,6,1,Clients premium jeunes,0.0326,sante,0.5159
CLI01022,client_actif,48,IDF,agence,5,5035.85,85609.0,6.94,16,1,Clients premium jeunes,0.0321,Portefeuille complet,0.0
CLI01023,client_actif,22,NAQ,telephone,5,4814.5,207024.0,6.75,12,2,Clients premium matures,0.0,Portefeuille complet,0.0
CLI01024,client_inactif,55,IDF,email,1,1610.86,16109.0,6.25,4,0,Clients basiques seniors,0.0973,epargne,0.1763
CLI01025,client_inactif,20,NAQ,app_mobile,3,2884.94,129822.0,6.5,4,1,Clients premium jeunes,0.011,epargne,0.2881
CLI01026,client_actif,70,NAQ,email,1,712.8,0.0,5.4,5,0,Clients basiques seniors,0.008,habitation,0.4364
CLI01027,client_actif,40,PACA,agence,1,534.07,13352.0,7.0,10,0,Clients basiques seniors,0.0068,habitation,0.4399
CLI01028,client_actif,54,BFC,web,1,331.72,3649.0,6.42,24,3,Clients basiques matures,0.0068,prevoyance,0.4097
CLI01029,client_inactif,70,IDF,agence,5,4494.41,0.0,6.5,2,2,Clients premium matures,0.0989,epargne,0.5721
CLI01030,prospect,54,NAQ,agence,4,3986.58,43852.0,7.2,5,2,Clients premium matures,0.0179,epargne,0.2838
CLI01031,prospect,27,NAQ,telephone,1,768.15,29190.0,6.0,5,3,Clients basiques matures,0.0103,prevoyance,0.3892
CLI01032,client_inactif,27,PACA,app_mobile,1,389.81,14813.0,5.0,1,0,Clients basiques seniors,0.0873,habitation,0.5532
CLI01033,client_actif,36,OCC,app_mobile,1,411.69,11939.0,5.88,16,0,Clients basiques seniors,0.0072,habitation,0.5254
CLI01034,prospect,34,IDF,web,2,1106.9,34314.0,5.83,6,3,Clients basiques matures,0.0143,habitation,0.4579
CLI01035,client_actif,38,NAQ,web,2,2553.07,68933.0,5.92,12,2,Clients premium matures,0.0185,habitation,0.5274
