contrat_id,client_id,produit,date_souscription,prime_annuelle,statut_contrat,nb_sinistres
CTR003415,CLI01536,epargne,2024-04-01,2370.2,actif,0
CTR003416,CLI01537,sante,2024-04-22,1146.95,en_renouvellement,0
CTR003417,CLI01538,auto,2008-04-01,706.66,résilié,2
CTR003418,CLI01538,habitation,2009-05-19,257.04,résilié,0
CTR003419,CLI01538,prevoyance,2008-07-09,382.38,résilié,0
CTR003420,CLI01538,epargne,2021-02-14,1825.24,résilié,0
CTR003421,CLI01538,sante,2013-04-11,1337.2,résilié,0
CTR003422,CLI01539,habitation,2006-06-21,334.86,actif,0
CTR003423,CLI01539,prevoyance,2005-09-01,511.09,actif,2
CTR003424,CLI01540,prevoyance,2024-07-01,539.78,résilié,0
CTR003425,CLI01540,epargne,2021-12-11,2280.39,actif,1
CTR003426,CLI01540,auto,2008-02-15,601.7,actif,0
CTR003427,CLI01540,habitation,2021-08-16,328.39,actif,0
CTR003428,CLI01540,sante,2010-12-25,1350.91,actif,1
CTR003429,CLI01541,epargne,2024-07-26,2152.69,suspendu,0
CTR003430,CLI01542,sante,2021-01-03,1200.82,actif,4
CTR003431,CLI01542,auto,2021-11-23,672.26,actif,0
CTR003432,CLI01543,habitation,2021-07-31,289.15,actif,0
CTR003433,CLI01544,auto,2017-03-21,730.28,actif,0
CTR003434,CLI01544,sante,2020-03-20,1233.96,actif,0
CTR003435,CLI01544,prevoyance,2020-05-05,508.27,actif,1
CTR003436,CLI01545,sante,2020-08-05,1208.37,suspendu,0
CTR003437,CLI01545,habitation,2014-03-05,288.96,actif,0
CTR003438,CLI01545,auto,2021-03-08,747.84,en_renouvellement,0
CTR003439,CLI01546,sante,2023-10-25,1431.57,suspendu,0
CTR003440,CLI01547,epargne,2021-06-01,2051.27,actif,1
CTR003441,CLI01547,prevoyance,2011-05-27,420.75,actif,0
CTR003442,CLI01547,auto,2017-06-17,676.29,actif,1
CTR003443,CLI01547,sante,2023-08-13,1297.38,actif,2
CTR003444,CLI01548,prevoyance,2019-04-08,491.89,actif,1
CTR003445,CLI01549,habitation,2001-03-15,316.63,actif,1
CTR003446,CLI01549,prevoyance,2006-07-27,412.58,actif,1
CTR003447,CLI01550,prevoyance,2023-12-29,510.41,actif,0
CTR003448,CLI01550,habitation,2023-07-11,245.18,suspendu,1
CTR003449,CLI01550,auto,2023-02-10,614.12,suspendu,0
CTR003450,CLI01550,epargne,2023-10-02,1730.84,suspendu,3
CTR003451,CLI01550,sante,2023-11-28,1263.6,suspendu,0
CTR003452,CLI01551,habitation,2018-01-05,274.91,résilié,0
CTR003453,CLI01551,auto,2021-07-23,628.7,résilié,0
CTR003454,CLI01551,sante,2013-12-25,1297.33,résilié,0
CTR003455,CLI01551,epargne,2020-08-22,1804.84,résilié,0
CTR003456,CLI01552,sante,2021-12-23,1439.21,actif,0
CTR003457,CLI01552,auto,2016-11-16,590.05,actif,4
CTR003458,CLI01552,prevoyance,2024-01-10,368.15,actif,0
CTR003459,CLI01552,epargne,2011-06-09,2375.58,en_renouvellement,1
CTR003460,CLI01552,habitation,2012-05-05,303.86,actif,0
CTR003461,CLI01553,auto,2013-02-03,767.3,suspendu,0
CTR003462,CLI01554,prevoyance,2006-04-09,486.5,suspendu,0
CTR003463,CLI01555,prevoyance,2021-01-04,444.38,actif,0
CTR003464,CLI01556,auto,2024-03-10,765.13,actif,3
CTR003465,CLI01556,habitation,2024-09-21,274.61,actif,1
CTR003466,CLI01557,auto,2016-03-04,617.38,actif,2
CTR003467,CLI01557,epargne,2018-06-26,2078.84,actif,0
CTR003468,CLI01557,prevoyance,2013-01-12,461.76,actif,1
CTR003469,CLI01558,auto,2023-09-07,624.48,en_renouvellement,4
CTR003470,CLI01559,prevoyance,2019-11-03,516.49,résilié,2
CTR003471,CLI01559,sante,2017-02-28,1366.85,résilié,0
CTR003472,CLI01559,habitation,2020-02-04,330.86,résilié,0
CTR003473,CLI01560,sante,2019-11-04,1232.8,actif,0
CTR003474,CLI01561,epargne,2021-06-13,1838.21,actif,0
CTR003475,CLI01562,prevoyance,2013-01-21,487.16,actif,2
CTR003476,CLI01562,habitation,2017-07-31,275.29,actif,0
CTR003477,CLI01562,sante,2021-05-27,1252.37,actif,0
CTR003478,CLI01563,auto,2022-12-24,765.3,en_renouvellement,4
CTR003479,CLI01563,prevoyance,2021-04-22,493.79,actif,0
CTR003480,CLI01564,auto,2021-05-20,528.15,suspendu,0
CTR003481,CLI01564,habitation,2023-06-12,259.57,actif,0
CTR003482,CLI01564,epargne,2024-10-21,2384.92,actif,0
CTR003483,CLI01565,auto,2023-11-10,739.42,résilié,4
CTR003484,CLI01566,epargne,2024-12-04,1603.91,actif,0
CTR003485,CLI01566,prevoyance,2015-08-10,507.77,en_renouvellement,3
CTR003486,CLI01566,auto,2017-01-22,720.75,actif,4
CTR003487,CLI01567,auto,2022-12-14,772.76,actif,0
CTR003488,CLI01568,habitation,2019-10-18,326.97,résilié,0
CTR003489,CLI01569,prevoyance,2011-10-08,389.58,suspendu,2
CTR003490,CLI01569,epargne,2024-11-03,2145.64,actif,0
CTR003491,CLI01569,auto,2010-08-17,527.13,actif,0
CTR003492,CLI01570,epargne,2022-06-23,1750.75,actif,0
CTR003493,CLI01570,auto,2023-01-06,776.19,actif,0
CTR003494,CLI01570,sante,2022-02-12,1183.37,actif,2
CTR003495,CLI01570,habitation,2022-08-05,305.56,actif,1
CTR003496,CLI01571,epargne,2020-03-02,2072.23,actif,0
CTR003497,CLI01572,epargne,2022-10-18,1946.88,actif,0
CTR003498,CLI01573,habitation,2021-03-30,235.48,actif,0
CTR003499,CLI01573,epargne,2019-05-06,2122.07,actif,0
CTR003500,CLI01574,habitation,2022-05-03,281.58,actif,4
CTR003501,CLI01575,auto,2022-02-28,743.12,résilié,0
CTR003502,CLI01575,epargne,2022-12-04,2291.21,résilié,1
CTR003503,CLI01575,sante,2023-05-01,1120.27,résilié,1
CTR003504,CLI01576,habitation,2021-05-06,246.06,résilié,1
CTR003505,CLI01576,prevoyance,2021-08-12,377.77,résilié,0
CTR003506,CLI01576,epargne,2020-07-09,2087.34,résilié,0
CTR003507,CLI01577,prevoyance,2002-10-01,384.9,actif,0
CTR003508,CLI01578,auto,2009-03-05,773.48,en_renouvellement,2
CTR003509,CLI01578,prevoyance,2019-03-22,485.8,en_renouvellement,0
CTR003510,CLI01579,habitation,2023-05-24,314.46,suspendu,4
CTR003511,CLI01579,auto,2024-10-14,665.26,actif,0
CTR003512,CLI01579,sante,2023-12-04,1398.34,en_renouvellement,2
CTR003513,CLI01580,epargne,2023-07-18,1982.5,actif,0
CTR003514,CLI01581,habitation,2019-05-03,232.65,actif,0
CTR003515,CLI01581,epargne,2024-08-19,1711.66,actif,0
CTR003516,CLI01582,auto,2021-02-11,613.68,suspendu,0
CTR003517,CLI01583,prevoyance,2024-12-17,441.02,en_renouvellement,0
CTR003518,CLI01583,auto,2024-06-06,711.72,en_renouvellement,0
CTR003519,CLI01584,habitation,2018-08-28,268.28,en_renouvellement,1
CTR003520,CLI01585,sante,2023-04-16,1201.81,actif,2
CTR003521,CLI01585,auto,2021-12-16,663.18,actif,3
CTR003522,CLI01585,prevoyance,2008-11-23,534.48,actif,0
CTR003523,CLI01586,auto,2023-12-19,778.98,suspendu,2
CTR003524,CLI01586,epargne,2023-01-31,2244.2,actif,0
CTR003525,CLI01587,prevoyance,2018-11-16,473.07,actif,2
CTR003526,CLI01588,prevoyance,2008-10-16,391.17,résilié,1
CTR003527,CLI01588,epargne,2016-12-29,1675.46,résilié,2
CTR003528,CLI01588,auto,2024-10-09,592.58,résilié,0
CTR003529,CLI01589,habitation,2020-02-21,229.15,actif,0
CTR003530,CLI01590,auto,2002-01-07,576.59,actif,1
CTR003531,CLI01590,habitation,2015-04-28,323.84,actif,1
CTR003532,CLI01591,sante,2022-11-04,1418.91,suspendu,3
CTR003533,CLI01591,habitation,2020-04-27,234.79,actif,0
CTR003534,CLI01592,auto,2024-07-04,764.44,actif,0
CTR003535,CLI01593,auto,2024-02-14,562.4,actif,4
CTR003536,CLI01593,habitation,2024-03-16,249.39,actif,0
CTR003537,CLI01593,sante,2023-07-11,982.35,actif,1
CTR003538,CLI01593,epargne,2024-10-13,1817.18,actif,2
CTR003539,CLI01594,habitation,2019-12-06,313.49,suspendu,1
CTR003540,CLI01594,sante,2019-11-19,1165.62,actif,0
CTR003541,CLI01594,auto,2023-01-01,740.38,actif,3
CTR003542,CLI01595,sante,2024-09-01,1357.84,actif,1
CTR003543,CLI01596,epargne,2018-03-12,1861.58,actif,0
CTR003544,CLI01596,habitation,2024-05-15,320.22,actif,0
CTR003545,CLI01596,prevoyance,2024-11-05,519.86,actif,1
CTR003546,CLI01597,epargne,2015-11-19,2390.79,actif,0
CTR003547,CLI01597,auto,2013-04-12,736.74,actif,0
CTR003548,CLI01598,epargne,2021-02-21,1949.39,résilié,0
CTR003549,CLI01598,auto,2024-06-15,743.91,actif,0
CTR003550,CLI01598,sante,2022-05-05,1101.26,actif,0
CTR003551,CLI01598,prevoyance,2024-03-04,431.99,actif,0
CTR003552,CLI01599,auto,2021-01-20,567.74,actif,0
CTR003553,CLI01600,prevoyance,2019-09-22,529.09,actif,2
CTR003554,CLI01600,epargne,2007-09-11,1895.08,en_renouvellement,0
CTR003555,CLI01601,auto,2019-01-18,615.63,résilié,0
CTR003556,CLI01601,prevoyance,2019-12-28,507.65,résilié,0
CTR003557,CLI01602,epargne,2015-06-14,2284.1,actif,0
CTR003558,CLI01602,auto,2011-10-08,635.89,actif,0
CTR003559,CLI01603,prevoyance,2014-08-02,403.49,actif,0
CTR003560,CLI01603,sante,2018-05-22,1041.63,actif,1
CTR003561,CLI01604,habitation,2021-06-28,269.26,actif,0
CTR003562,CLI01605,epargne,2016-08-19,1954.66,actif,2
CTR003563,CLI01605,habitation,2007-09-20,312.17,actif,0
CTR003564,CLI01605,sante,2017-11-13,1000.73,actif,1
CTR003565,CLI01606,auto,2023-12-18,772.01,résilié,0
CTR003566,CLI01606,prevoyance,2022-07-19,458.24,résilié,0
CTR003567,CLI01607,auto,2020-02-27,724.84,actif,0
CTR003568,CLI01607,epargne,2019-03-13,2037.07,actif,0
CTR003569,CLI01607,sante,2014-11-07,1131.09,en_renouvellement,1
CTR003570,CLI01607,prevoyance,2014-12-25,377.37,actif,0
CTR003571,CLI01607,habitation,2019-08-28,245.61,actif,0
CTR003572,CLI01608,auto,2017-10-07,683.89,actif,2
CTR003573,CLI01609,prevoyance,2016-09-24,366.18,actif,1
CTR003574,CLI01609,sante,2016-11-10,1007.73,actif,1
CTR003575,CLI01609,habitation,2016-08-19,287.62,actif,0
CTR003576,CLI01610,auto,2009-08-01,718.3,actif,2
CTR003577,CLI01610,prevoyance,2022-05-27,376.34,actif,0
CTR003578,CLI01610,sante,2010-10-24,1097.87,résilié,2
CTR003579,CLI01610,habitation,2017-06-18,316.9,actif,1
CTR003580,CLI01611,prevoyance,2021-04-05,518.82,en_renouvellement,0
CTR003581,CLI01611,habitation,2020-11-02,308.58,actif,0
CTR003582,CLI01611,epargne,2013-03-13,2335.6,suspendu,4
CTR003583,CLI01612,habitation,2018-05-15,301.33,actif,1
CTR003584,CLI01612,sante,2012-09-05,1339.42,actif,2
CTR003585,CLI01612,epargne,2019-01-05,1963.88,actif,0
CTR003586,CLI01612,auto,2010-03-28,523.0,actif,1
CTR003587,CLI01613,sante,2012-04-13,1031.71,résilié,4
CTR003588,CLI01613,auto,2018-10-15,558.22,actif,1
CTR003589,CLI01613,prevoyance,2014-09-04,430.86,actif,3
CTR003590,CLI01614,prevoyance,2023-01-02,496.37,suspendu,1
CTR003591,CLI01614,epargne,2021-12-10,2300.48,en_renouvellement,0
CTR003592,CLI01615,sante,2020-06-25,1029.48,actif,0
CTR003593,CLI01615,epargne,2013-12-22,1987.43,actif,0
CTR003594,CLI01616,auto,2019-07-07,657.31,actif,2
CTR003595,CLI01617,prevoyance,2023-01-22,516.95,actif,0
CTR003596,CLI01617,auto,2024-01-25,732.73,actif,0
CTR003597,CLI01618,sante,2024-12-30,1111.92,actif,2
CTR003598,CLI01619,epargne,2024-12-31,1658.61,actif,0
CTR003599,CLI01619,habitation,2024-12-31,335.88,actif,3
CTR003600,CLI01619,prevoyance,2024-12-31,384.78,actif,0
CTR003601,CLI01620,epargne,2024-09-21,1771.03,actif,0
CTR003602,CLI01620,auto,2016-01-22,682.24,actif,1
CTR003603,CLI01621,prevoyance,2022-04-17,374.47,actif,0
CTR003604,CLI01621,sante,2014-05-13,1190.45,en_renouvellement,3
CTR003605,CLI01622,prevoyance,2017-02-06,415.05,suspendu,0
CTR003606,CLI01623,sante,2002-10-12,1355.1,actif,1
CTR003607,CLI01623,prevoyance,2024-07-30,452.24,résilié,0
CTR003608,CLI01623,habitation,2022-12-13,256.17,en_renouvellement,0
CTR003609,CLI01623,auto,2015-10-16,645.27,actif,0
CTR003610,CLI01623,epargne,2017-10-20,1647.5,actif,1
CTR003611,CLI01624,sante,2022-05-15,1297.22,suspendu,0
CTR003612,CLI01625,auto,2019-09-14,645.4,actif,0
CTR003613,CLI01626,epargne,2024-09-05,1869.27,résilié,0
CTR003614,CLI01627,epargne,2019-08-11,2017.19,en_renouvellement,0
CTR003615,CLI01627,auto,2003-07-14,772.38,résilié,0
CTR003616,CLI01627,prevoyance,2007-03-12,365.98,actif,3
CTR003617,CLI01627,sante,2011-06-12,1251.4,actif,0
CTR003618,CLI01627,habitation,2017-01-05,319.73,actif,1
CTR003619,CLI01628,habitation,2012-09-08,239.51,en_renouvellement,2
CTR003620,CLI01628,epargne,2017-06-22,2294.49,en_renouvellement,0
CTR003621,CLI01628,prevoyance,2023-01-14,524.79,actif,2
CTR003622,CLI01628,auto,2022-06-28,625.56,actif,1
CTR003623,CLI01628,sante,2016-10-08,1315.63,actif,0
CTR003624,CLI01629,sante,2023-04-01,1383.7,actif,2
CTR003625,CLI01629,epargne,2022-01-04,2156.01,actif,0
CTR003626,CLI01629,auto,2021-08-30,716.39,en_renouvellement,3
CTR003627,CLI01630,prevoyance,2018-05-11,395.89,actif,2
CTR003628,CLI01630,epargne,2018-03-10,2308.7,actif,0
CTR003629,CLI01630,auto,2022-03-03,589.64,actif,1
CTR003630,CLI01630,habitation,2022-06-24,272.3,actif,0
CTR003631,CLI01631,sante,2016-04-25,1011.82,résilié,1
CTR003632,CLI01632,prevoyance,2024-07-12,483.79,actif,1
CTR003633,CLI01632,habitation,2013-04-11,262.58,résilié,0
CTR003634,CLI01632,auto,2021-04-04,568.09,actif,0
CTR003635,CLI01632,epargne,2015-01-01,2250.72,suspendu,1
CTR003636,CLI01632,sante,2020-09-24,1003.65,suspendu,1
CTR003637,CLI01633,epargne,2019-08-10,2016.83,actif,0
CTR003638,CLI01634,prevoyance,2024-02-06,409.91,actif,0
CTR003639,CLI01635,sante,2016-09-21,1096.82,actif,0
CTR003640,CLI01636,epargne,2015-09-14,2399.36,en_renouvellement,0
CTR003641,CLI01636,sante,2004-11-25,973.75,actif,0
CTR003642,CLI01637,epargne,2015-07-12,1740.58,actif,0
CTR003643,CLI01637,auto,2022-10-25,607.39,actif,1
CTR003644,CLI01637,sante,2023-12-20,1164.71,actif,0
CTR003645,CLI01638,sante,2019-07-22,1384.55,suspendu,0
CTR003646,CLI01638,auto,2004-01-22,586.78,actif,3
CTR003647,CLI01639,habitation,2024-01-06,281.12,actif,2
CTR003648,CLI01639,epargne,2024-03-19,2059.18,actif,0
CTR003649,CLI01639,prevoyance,2024-06-04,389.3,actif,0
CTR003650,CLI01639,auto,2024-12-10,539.68,actif,2
CTR003651,CLI01639,sante,2024-11-14,1313.16,actif,1
CTR003652,CLI01640,habitation,2023-10-15,260.67,en_renouvellement,0
CTR003653,CLI01640,auto,2004-05-04,654.76,actif,1
CTR003654,CLI01641,sante,2011-03-13,1407.64,actif,0
CTR003655,CLI01642,epargne,2024-09-10,2088.71,actif,1
CTR003656,CLI01642,prevoyance,2012-09-28,383.54,actif,0
CTR003657,CLI01643,auto,2021-09-11,522.61,en_renouvellement,0
CTR003658,CLI01643,habitation,2019-07-13,277.97,actif,1
CTR003659,CLI01643,epargne,2020-01-29,1622.56,actif,0
CTR003660,CLI01644,epargne,2024-10-04,1750.52,actif,2
CTR003661,CLI01644,auto,2021-09-20,779.67,actif,2
CTR003662,CLI01644,sante,2013-10-27,1287.69,actif,0
CTR003663,CLI01645,sante,2020-03-21,1423.85,actif,1
CTR003664,CLI01645,auto,2016-11-13,740.73,actif,1
CTR003665,CLI01646,prevoyance,2015-04-15,451.12,en_renouvellement,2
CTR003666,CLI01646,epargne,2019-11-25,2283.92,suspendu,1
CTR003667,CLI01647,epargne,2011-09-14,2230.9,actif,3
CTR003668,CLI01648,auto,2019-07-19,596.59,actif,0
CTR003669,CLI01648,prevoyance,2017-03-06,533.35,suspendu,0
CTR003670,CLI01649,prevoyance,2015-07-27,421.6,actif,2
CTR003671,CLI01649,sante,2016-06-26,1408.72,actif,0
CTR003672,CLI01649,auto,2016-07-29,709.64,actif,1
CTR003673,CLI01649,habitation,2015-06-13,292.92,actif,1
CTR003674,CLI01649,epargne,2020-04-04,2133.28,actif,2
CTR003675,CLI01650,habitation,2023-11-27,292.72,en_renouvellement,1
CTR003676,CLI01651,habitation,2018-02-20,247.05,actif,0
CTR003677,CLI01651,epargne,2011-10-30,1832.41,actif,0
CTR003678,CLI01651,prevoyance,2021-11-27,423.06,actif,1
CTR003679,CLI01651,auto,2008-07-04,522.96,actif,0
CTR003680,CLI01652,habitation,2023-10-20,323.73,actif,3
CTR003681,CLI01652,epargne,2024-11-21,2290.85,suspendu,0
CTR003682,CLI01653,sante,2011-05-30,982.86,suspendu,0
CTR003683,CLI01654,prevoyance,2017-06-29,514.55,résilié,1
CTR003684,CLI01654,epargne,2012-08-11,1671.74,résilié,0
CTR003685,CLI01654,habitation,2019-02-03,313.42,actif,0
CTR003686,CLI01654,auto,2018-02-16,724.91,actif,1
CTR003687,CLI01654,sante,2017-09-25,1419.7,suspendu,2
CTR003688,CLI01655,sante,2023-11-16,1016.03,actif,1
CTR003689,CLI01655,prevoyance,2022-08-20,373.74,actif,0
CTR003690,CLI01656,auto,2015-09-10,727.94,actif,0
CTR003691,CLI01657,sante,2020-08-01,1350.35,actif,0
CTR003692,CLI01658,auto,2016-01-29,675.56,actif,0
CTR003693,CLI01659,sante,2024-05-29,1391.66,actif,3
CTR003694,CLI01659,habitation,2021-03-27,244.71,actif,0
CTR003695,CLI01659,auto,2018-11-01,772.95,actif,0
CTR003696,CLI01660,epargne,2015-07-05,1973.27,actif,1
CTR003697,CLI01660,auto,2017-06-17,731.73,actif,0
CTR003698,CLI01661,prevoyance,2016-05-29,404.73,en_renouvellement,2
CTR003699,CLI01661,sante,2021-07-12,998.09,suspendu,3
CTR003700,CLI01661,habitation,2017-12-07,293.13,actif,1
CTR003701,CLI01661,auto,2024-11-14,594.02,actif,0
CTR003702,CLI01662,habitation,2018-11-28,324.06,actif,0
CTR003703,CLI01663,epargne,2005-07-30,2101.41,actif,0
CTR003704,CLI01664,auto,2022-03-12,688.75,résilié,3
CTR003705,CLI01665,epargne,2024-01-14,2230.5,actif,0
CTR003706,CLI01665,prevoyance,2014-02-23,485.71,actif,0
CTR003707,CLI01666,prevoyance,2024-12-31,516.7,résilié,0
CTR003708,CLI01666,sante,2024-12-30,1060.8,actif,0
CTR003709,CLI01666,epargne,2024-12-31,1886.89,actif,0
CTR003710,CLI01666,auto,2024-12-31,669.34,actif,1
CTR003711,CLI01666,habitation,2024-12-30,313.09,en_renouvellement,1
CTR003712,CLI01667,prevoyance,2020-12-30,399.78,résilié,1
CTR003713,CLI01667,habitation,2005-08-31,330.81,suspendu,0
CTR003714,CLI01667,epargne,2001-03-25,1615.02,actif,0
CTR003715,CLI01668,auto,2006-10-13,631.62,actif,0
CTR003716,CLI01669,prevoyance,2021-05-15,463.5,actif,0
CTR003717,CLI01669,sante,2022-06-11,1247.08,actif,4
CTR003718,CLI01669,auto,2023-07-26,631.82,actif,1
CTR003719,CLI01669,epargne,2019-11-18,1898.09,actif,0
CTR003720,CLI01670,prevoyance,2014-01-31,427.27,actif,3
CTR003721,CLI01670,habitation,2023-11-23,290.33,actif,1
CTR003722,CLI01670,sante,2008-01-08,964.55,actif,0
CTR003723,CLI01671,habitation,2022-12-02,300.15,actif,0
CTR003724,CLI01672,sante,2024-12-31,1233.44,actif,1
CTR003725,CLI01672,epargne,2024-12-31,1895.57,actif,0
CTR003726,CLI01672,auto,2024-12-31,693.42,actif,1
CTR003727,CLI01673,habitation,2016-01-20,239.09,actif,0
CTR003728,CLI01674,epargne,2024-07-24,2065.26,résilié,0
CTR003729,CLI01675,epargne,2018-07-19,2070.13,actif,0
CTR003730,CLI01676,sante,2024-11-13,1176.24,actif,0
CTR003731,CLI01676,auto,2024-10-10,530.24,actif,0
CTR003732,CLI01677,auto,2013-05-03,655.38,actif,2
CTR003733,CLI01677,prevoyance,2010-11-21,484.85,actif,0
CTR003734,CLI01678,auto,2022-04-12,707.84,actif,0
CTR003735,CLI01679,habitation,2023-01-05,264.94,en_renouvellement,0
CTR003736,CLI01680,epargne,2022-09-13,2109.16,actif,1
CTR003737,CLI01680,sante,2018-07-14,1140.73,suspendu,1
CTR003738,CLI01680,auto,2024-09-22,549.23,actif,0
CTR003739,CLI01681,sante,2024-12-30,1105.6,résilié,1
CTR003740,CLI01681,prevoyance,2024-12-30,420.78,résilié,1
CTR003741,CLI01681,epargne,2024-12-30,2262.52,résilié,0
CTR003742,CLI01681,auto,2024-12-30,597.07,résilié,3
CTR003743,CLI01681,habitation,2024-12-30,322.66,résilié,1
CTR003744,CLI01682,habitation,2016-09-18,247.82,suspendu,3
CTR003745,CLI01682,sante,2019-01-29,1266.17,actif,3
CTR003746,CLI01682,prevoyance,2018-08-12,360.17,actif,0
CTR003747,CLI01683,prevoyance,2020-11-28,437.1,résilié,0
CTR003748,CLI01684,prevoyance,2014-07-06,383.76,actif,0
CTR003749,CLI01685,sante,2019-02-10,1169.14,actif,0
CTR003750,CLI01686,habitation,2022-01-13,242.22,actif,3
CTR003751,CLI01687,auto,2019-07-19,610.92,actif,2
CTR003752,CLI01687,habitation,2018-06-05,282.66,actif,1
CTR003753,CLI01688,habitation,2014-07-17,300.65,en_renouvellement,0
CTR003754,CLI01688,prevoyance,2021-04-19,388.77,actif,0
CTR003755,CLI01689,habitation,2024-12-30,314.21,suspendu,4
CTR003756,CLI01689,sante,2024-12-30,1043.32,résilié,0
CTR003757,CLI01689,auto,2024-12-31,611.65,suspendu,0
CTR003758,CLI01690,habitation,2019-03-06,307.69,actif,0
CTR003759,CLI01690,epargne,2024-05-23,2044.27,actif,1
CTR003760,CLI01690,auto,2018-10-12,689.31,actif,1
CTR003761,CLI01691,prevoyance,2019-08-23,463.29,en_renouvellement,0
CTR003762,CLI01692,habitation,2020-07-17,288.7,en_renouvellement,3
CTR003763,CLI01693,sante,2009-04-18,1336.24,actif,1
CTR003764,CLI01693,habitation,2019-06-14,334.76,résilié,0
CTR003765,CLI01693,prevoyance,2008-03-27,444.37,actif,0
CTR003766,CLI01694,habitation,2017-05-31,330.18,actif,0
CTR003767,CLI01695,habitation,2020-11-01,293.36,actif,0
CTR003768,CLI01696,epargne,2024-04-26,1882.06,actif,2
CTR003769,CLI01696,habitation,2024-11-21,307.79,résilié,0
CTR003770,CLI01697,prevoyance,2024-05-17,402.91,suspendu,1
CTR003771,CLI01698,prevoyance,2024-12-30,532.54,actif,0
CTR003772,CLI01699,habitation,2005-04-28,332.72,actif,1
CTR003773,CLI01699,epargne,2020-04-10,2037.12,actif,2
CTR003774,CLI01699,auto,2024-02-28,664.44,actif,0
CTR003775,CLI01700,epargne,2020-10-25,1630.1,en_renouvellement,1
CTR003776,CLI01700,prevoyance,2015-02-24,500.06,actif,0
CTR003777,CLI01700,sante,2013-01-30,1430.18,résilié,1
CTR003778,CLI01700,habitation,2010-08-22,296.81,actif,1
CTR003779,CLI01701,auto,2018-10-04,661.36,actif,0
CTR003780,CLI01702,sante,2019-11-14,1331.71,actif,1
CTR003781,CLI01703,habitation,2021-10-22,316.78,actif,0
CTR003782,CLI01703,auto,2020-06-03,708.86,actif,0
CTR003783,CLI01703,epargne,2013-12-17,1728.52,actif,0
CTR003784,CLI01704,epargne,2023-08-29,1992.82,suspendu,2
CTR003785,CLI01705,auto,2014-08-23,772.19,actif,1
CTR003786,CLI01705,epargne,2009-03-28,2297.13,actif,1
CTR003787,CLI01706,sante,2009-12-30,1077.5,résilié,0
CTR003788,CLI01707,sante,2023-04-20,1343.61,actif,0
CTR003789,CLI01708,habitation,2022-12-03,279.99,résilié,1
CTR003790,CLI01708,sante,2022-05-30,1024.62,actif,3
CTR003791,CLI01708,epargne,2021-06-26,2304.46,résilié,0
CTR003792,CLI01709,habitation,2021-08-19,293.01,actif,1
CTR003793,CLI01709,epargne,2022-06-27,2241.38,actif,0
CTR003794,CLI01709,sante,2019-04-06,1018.57,suspendu,1
CTR003795,CLI01710,sante,2024-06-11,1407.85,suspendu,0
CTR003796,CLI01711,habitation,2023-10-11,283.63,actif,0
CTR003797,CLI01712,auto,2019-09-19,650.46,actif,0
CTR003798,CLI01713,epargne,2021-05-31,2369.19,actif,0
CTR003799,CLI01714,habitation,2017-11-23,246.64,actif,2
CTR003800,CLI01714,prevoyance,2021-10-19,499.19,suspendu,0
CTR003801,CLI01714,auto,2015-08-16,719.15,actif,0
CTR003802,CLI01714,epargne,2010-02-26,1699.85,en_renouvellement,0
CTR003803,CLI01714,sante,2010-01-03,1092.19,en_renouvellement,2
CTR003804,CLI01715,sante,2023-12-12,1181.07,actif,0
CTR003805,CLI01715,epargne,2024-11-18,1767.65,actif,0
CTR003806,CLI01715,auto,2024-02-11,552.98,actif,0
CTR003807,CLI01716,auto,2008-12-25,699.14,actif,0
CTR003808,CLI01716,epargne,2019-03-25,2127.93,résilié,0
