client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,tranche_age,score_intensite,niveau_engagement
CLI01417,42,6,résilié,1,web,NAQ,2095.0,30-45 ans,0.4459,Peu engagé
CLI01418,62,15,résilié,3,agence,OCC,2749.0,60-80 ans,0.4058,Peu engagé
CLI01419,59,12,client_actif,1,app_mobile,OCC,1835.0,45-60 ans,0.8391,Très engagé
CLI01420,42,14,prospect,3,agence,IDF,2804.0,30-45 ans,0.4688,Peu engagé
CLI01421,35,23,client_actif,1,app_mobile,OCC,3236.0,30-45 ans,0.7755,Très engagé
CLI01422,57,15,prospect,3,app_mobile,BFC,3369.0,45-60 ans,0.4429,Peu engagé
CLI01423,25,20,résilié,1,web,BFC,1776.0,18-30 ans,0.3698,Peu engagé
CLI01424,56,22,client_actif,1,app_mobile,BFC,1581.0,45-60 ans,0.6648,Engagé
CLI01425,57,23,client_actif,4,app_mobile,ARA,3158.0,45-60 ans,0.4342,Peu engagé
CLI01426,31,8,client_actif,2,app_mobile,NAQ,2458.0,30-45 ans,0.5329,Engagé
CLI01427,49,2,client_actif,2,agence,ARA,2299.0,45-60 ans,0.8058,Très engagé
CLI01428,68,18,client_inactif,1,telephone,OCC,2694.0,60-80 ans,0.463,Peu engagé
CLI01429,78,19,client_actif,2,agence,IDF,2647.0,60-80 ans,0.8186,Très engagé
CLI01430,55,4,client_actif,2,web,BFC,3137.0,45-60 ans,0.7352,Engagé
CLI01431,50,9,client_actif,5,agence,IDF,3239.0,45-60 ans,0.7639,Très engagé
CLI01432,40,16,client_actif,5,web,ARA,3686.0,30-45 ans,0.6467,Engagé
CLI01433,32,14,prospect,2,agence,OCC,2568.0,30-45 ans,0.3475,Peu engagé
CLI01434,50,22,client_actif,2,app_mobile,NAQ,3696.0,45-60 ans,0.7222,Engagé
CLI01435,42,24,client_actif,2,web,OCC,3329.0,30-45 ans,0.458,Peu engagé
CLI01436,34,7,client_inactif,3,telephone,BFC,3586.0,30-45 ans,0.4003,Peu engagé
CLI01437,50,14,résilié,1,agence,OCC,1804.0,45-60 ans,0.314,Peu engagé
CLI01438,64,20,résilié,1,app_mobile,IDF,2707.0,60-80 ans,0.2281,Dormant
CLI01439,72,13,résilié,1,web,PACA,4506.0,60-80 ans,0.2862,Peu engagé
CLI01440,19,19,client_actif,1,app_mobile,BFC,1566.0,18-30 ans,0.8339,Très engagé
CLI01441,31,6,prospect,1,telephone,NAQ,4412.0,30-45 ans,0.4302,Peu engagé
CLI01442,70,20,client_actif,2,app_mobile,BFC,4373.0,60-80 ans,0.6681,Engagé
CLI01443,57,22,client_inactif,3,email,BFC,3459.0,45-60 ans,0.5369,Engagé
CLI01444,57,11,résilié,2,web,NAQ,1588.0,45-60 ans,0.2307,Dormant
CLI01445,68,16,client_inactif,1,app_mobile,BFC,2605.0,60-80 ans,0.4347,Peu engagé
CLI01446,56,16,prospect,1,agence,IDF,3513.0,45-60 ans,0.445,Peu engagé
CLI01447,68,9,résilié,2,app_mobile,OCC,1607.0,60-80 ans,0.3229,Peu engagé
CLI01448,23,18,client_actif,1,web,IDF,3409.0,18-30 ans,0.6487,Engagé
CLI01449,23,13,prospect,2,app_mobile,OCC,2897.0,18-30 ans,0.2353,Dormant
CLI01450,20,10,client_actif,5,agence,PACA,2288.0,18-30 ans,0.8906,Très engagé
CLI01451,24,1,prospect,1,agence,BFC,1793.0,18-30 ans,0.3842,Peu engagé
CLI01452,68,17,client_actif,1,agence,PACA,4113.0,60-80 ans,0.4757,Peu engagé
CLI01453,25,6,client_actif,2,agence,ARA,3499.0,18-30 ans,0.8074,Très engagé
CLI01454,59,11,client_actif,5,agence,OCC,2652.0,45-60 ans,0.8365,Très engagé
CLI01455,69,1,client_actif,3,web,IDF,2831.0,60-80 ans,0.5524,Engagé
CLI01456,32,19,client_inactif,4,app_mobile,IDF,2559.0,30-45 ans,0.3111,Peu engagé
CLI01457,64,17,client_actif,1,agence,BFC,1200.0,60-80 ans,0.6657,Engagé
CLI01458,46,5,client_actif,5,email,IDF,3960.0,45-60 ans,0.7722,Très engagé
CLI01459,50,23,client_inactif,1,web,ARA,2997.0,45-60 ans,0.3164,Peu engagé
CLI01460,69,9,résilié,1,app_mobile,NAQ,3659.0,60-80 ans,0.3911,Peu engagé
CLI01461,47,19,prospect,4,web,IDF,2391.0,45-60 ans,0.3906,Peu engagé
CLI01462,56,14,client_actif,4,web,BFC,2883.0,45-60 ans,0.6628,Engagé
CLI01463,44,4,client_actif,1,app_mobile,PACA,3088.0,30-45 ans,0.708,Engagé
CLI01464,53,19,prospect,1,agence,IDF,3728.0,45-60 ans,0.284,Peu engagé
CLI01465,46,2,client_actif,1,web,IDF,4414.0,45-60 ans,0.6758,Engagé
CLI01466,55,4,client_inactif,1,agence,IDF,2486.0,45-60 ans,0.3908,Peu engagé
CLI01467,74,24,client_actif,1,telephone,BFC,2487.0,60-80 ans,0.6828,Engagé
CLI01468,50,7,client_inactif,5,email,NAQ,2579.0,45-60 ans,0.3509,Peu engagé
CLI01469,78,7,client_inactif,3,web,IDF,2263.0,60-80 ans,0.3496,Peu engagé
CLI01470,54,7,résilié,3,app_mobile,NAQ,5182.0,45-60 ans,0.424,Peu engagé
CLI01471,44,11,client_actif,3,app_mobile,NAQ,1287.0,30-45 ans,0.4997,Peu engagé
CLI01472,72,23,résilié,2,web,ARA,5218.0,60-80 ans,0.4942,Peu engagé
CLI01473,50,22,client_actif,3,app_mobile,PACA,3375.0,45-60 ans,0.4456,Peu engagé
CLI01474,79,7,client_actif,2,agence,IDF,2726.0,60-80 ans,0.7501,Très engagé
CLI01475,21,10,prospect,1,web,IDF,2046.0,18-30 ans,0.4062,Peu engagé
CLI01476,39,13,prospect,2,email,IDF,2764.0,30-45 ans,0.4204,Peu engagé
CLI01477,19,7,client_inactif,2,telephone,NAQ,2293.0,18-30 ans,0.372,Peu engagé
CLI01478,27,23,client_actif,3,agence,OCC,4042.0,18-30 ans,0.8459,Très engagé
CLI01479,22,9,client_actif,5,agence,PACA,3368.0,18-30 ans,0.5621,Engagé
CLI01480,76,6,client_actif,2,app_mobile,BFC,4304.0,60-80 ans,0.6768,Engagé
CLI01481,27,16,client_actif,3,agence,IDF,2539.0,18-30 ans,0.8887,Très engagé
CLI01482,50,3,prospect,1,app_mobile,OCC,2927.0,45-60 ans,0.4055,Peu engagé
CLI01483,71,12,client_inactif,3,telephone,OCC,2712.0,60-80 ans,0.4379,Peu engagé
CLI01484,55,3,prospect,2,web,OCC,2464.0,45-60 ans,0.4593,Peu engagé
CLI01485,30,4,client_actif,1,web,PACA,1874.0,18-30 ans,0.4891,Peu engagé
CLI01486,48,21,client_actif,2,app_mobile,OCC,3447.0,45-60 ans,0.5887,Engagé
CLI01487,64,3,client_actif,2,web,BFC,3107.0,60-80 ans,0.5504,Engagé
CLI01488,53,17,client_actif,1,app_mobile,IDF,2757.0,45-60 ans,0.5906,Engagé
CLI01489,62,5,client_actif,4,app_mobile,BFC,3253.0,60-80 ans,0.3838,Peu engagé
CLI01490,41,23,résilié,1,telephone,IDF,2429.0,30-45 ans,0.4203,Peu engagé
CLI01491,69,23,client_actif,4,app_mobile,ARA,2814.0,60-80 ans,0.5681,Engagé
CLI01492,73,22,prospect,3,app_mobile,NAQ,3576.0,60-80 ans,0.4706,Peu engagé
CLI01493,32,21,client_actif,1,web,OCC,3699.0,30-45 ans,0.6378,Engagé
CLI01494,46,1,client_inactif,2,app_mobile,BFC,4175.0,45-60 ans,0.5014,Engagé
CLI01495,25,22,client_actif,3,app_mobile,NAQ,1801.0,18-30 ans,0.5629,Engagé
CLI01496,22,10,prospect,2,agence,NAQ,1934.0,18-30 ans,0.3617,Peu engagé
CLI01497,46,13,client_inactif,3,web,NAQ,1763.0,45-60 ans,0.2466,Dormant
CLI01498,64,4,client_actif,2,web,NAQ,2217.0,60-80 ans,0.6098,Engagé
CLI01499,21,5,client_actif,2,app_mobile,NAQ,2498.0,18-30 ans,0.5964,Engagé
CLI01500,29,9,prospect,5,app_mobile,IDF,3193.0,18-30 ans,0.4626,Peu engagé
CLI01501,62,7,prospect,1,app_mobile,PACA,3848.0,60-80 ans,0.5848,Engagé
CLI01502,19,13,client_actif,2,agence,OCC,2446.0,18-30 ans,0.7532,Très engagé
CLI01503,44,23,client_actif,1,web,OCC,3317.0,30-45 ans,0.5653,Engagé
CLI01504,48,2,client_actif,3,app_mobile,IDF,3950.0,45-60 ans,0.8025,Très engagé
CLI01505,68,11,client_actif,3,agence,BFC,2390.0,60-80 ans,0.896,Très engagé
CLI01506,68,15,client_actif,1,web,IDF,2547.0,60-80 ans,0.8268,Très engagé
CLI01507,53,22,résilié,1,agence,NAQ,2860.0,45-60 ans,0.2632,Peu engagé
CLI01508,53,16,client_inactif,1,app_mobile,PACA,1292.0,45-60 ans,0.388,Peu engagé
CLI01509,43,0,client_inactif,2,app_mobile,OCC,3260.0,30-45 ans,0.4554,Peu engagé
CLI01510,60,22,prospect,2,telephone,BFC,1716.0,45-60 ans,0.3087,Peu engagé
CLI01511,44,9,prospect,5,web,ARA,3511.0,30-45 ans,0.5334,Engagé
CLI01512,22,24,client_actif,2,telephone,IDF,2412.0,18-30 ans,0.8178,Très engagé
CLI01513,37,22,client_actif,1,app_mobile,ARA,2341.0,30-45 ans,0.4781,Peu engagé
CLI01514,28,9,résilié,4,agence,OCC,1919.0,18-30 ans,0.3652,Peu engagé
CLI01515,79,20,client_actif,2,telephone,IDF,3287.0,60-80 ans,0.5727,Engagé
CLI01516,27,23,client_actif,2,telephone,OCC,3281.0,18-30 ans,0.6443,Engagé
CLI01517,57,1,client_actif,1,agence,IDF,2390.0,45-60 ans,0.7986,Très engagé
CLI01518,55,8,client_actif,2,agence,BFC,4418.0,45-60 ans,0.7622,Très engagé
CLI01519,23,21,prospect,4,app_mobile,OCC,2831.0,18-30 ans,0.4823,Peu engagé
CLI01520,25,12,client_actif,2,app_mobile,ARA,2787.0,18-30 ans,0.7863,Très engagé
CLI01521,40,24,client_actif,1,web,PACA,2853.0,30-45 ans,0.7245,Engagé
CLI01522,64,15,client_inactif,2,web,BFC,2188.0,60-80 ans,0.487,Peu engagé
CLI01523,43,17,prospect,4,telephone,BFC,1906.0,30-45 ans,0.406,Peu engagé
CLI01524,63,18,résilié,1,web,IDF,2464.0,60-80 ans,0.3376,Peu engagé
CLI01525,60,11,client_inactif,2,web,ARA,3371.0,45-60 ans,0.3479,Peu engagé
CLI01526,29,7,client_actif,5,agence,OCC,1200.0,18-30 ans,0.7236,Engagé
CLI01527,43,16,client_inactif,1,web,ARA,1450.0,30-45 ans,0.3595,Peu engagé
CLI01528,30,14,prospect,3,web,BFC,2253.0,18-30 ans,0.497,Peu engagé
CLI01529,57,9,résilié,2,app_mobile,IDF,1200.0,45-60 ans,0.2957,Peu engagé
CLI01530,79,14,client_actif,3,app_mobile,ARA,1525.0,60-80 ans,0.6591,Engagé
CLI01531,35,14,client_actif,2,agence,OCC,3529.0,30-45 ans,0.6048,Engagé
CLI01532,42,22,client_actif,1,app_mobile,NAQ,2406.0,30-45 ans,0.7873,Très engagé
CLI01533,50,6,prospect,3,app_mobile,BFC,2039.0,45-60 ans,0.4843,Peu engagé
CLI01534,64,12,résilié,1,agence,PACA,2926.0,60-80 ans,0.3358,Peu engagé
CLI01535,57,16,prospect,2,app_mobile,PACA,2903.0,45-60 ans,0.4244,Peu engagé
CLI01536,77,8,client_actif,1,agence,BFC,3848.0,60-80 ans,0.7155,Engagé
CLI01537,60,7,client_actif,1,telephone,NAQ,1200.0,45-60 ans,0.7038,Engagé
CLI01538,29,19,résilié,5,app_mobile,IDF,1966.0,18-30 ans,0.5232,Engagé
CLI01539,61,20,client_actif,2,app_mobile,ARA,2263.0,60-80 ans,0.7782,Très engagé
CLI01540,53,17,client_actif,5,web,ARA,3152.0,45-60 ans,0.7776,Très engagé
CLI01541,65,12,client_actif,1,agence,NAQ,5403.0,60-80 ans,0.5052,Engagé
CLI01542,21,15,client_inactif,2,web,NAQ,3328.0,18-30 ans,0.4103,Peu engagé
CLI01543,22,8,prospect,1,app_mobile,OCC,2561.0,18-30 ans,0.4843,Peu engagé
CLI01544,73,11,client_actif,3,telephone,OCC,1708.0,60-80 ans,0.8295,Très engagé
CLI01545,54,11,client_actif,3,app_mobile,PACA,1595.0,45-60 ans,0.8782,Très engagé
CLI01546,25,5,client_inactif,1,web,IDF,3613.0,18-30 ans,0.2855,Peu engagé
CLI01547,59,18,client_actif,4,agence,IDF,2085.0,45-60 ans,0.8169,Très engagé
CLI01548,66,6,client_actif,1,web,NAQ,2481.0,60-80 ans,0.7446,Engagé
CLI01549,45,24,client_actif,2,agence,PACA,4292.0,30-45 ans,0.8182,Très engagé
CLI01550,48,2,client_inactif,5,agence,PACA,1257.0,45-60 ans,0.4862,Peu engagé
CLI01551,75,15,résilié,4,web,OCC,3043.0,60-80 ans,0.4112,Peu engagé
CLI01552,26,17,client_actif,5,telephone,ARA,1987.0,18-30 ans,0.51,Engagé
CLI01553,71,15,client_actif,1,web,IDF,4273.0,60-80 ans,0.6978,Engagé
CLI01554,68,22,client_actif,1,email,PACA,1955.0,60-80 ans,0.8476,Très engagé
CLI01555,46,6,prospect,1,web,OCC,3402.0,45-60 ans,0.3532,Peu engagé
CLI01556,31,3,client_actif,2,web,OCC,1200.0,30-45 ans,0.7734,Très engagé
CLI01557,57,24,client_actif,3,web,OCC,4198.0,45-60 ans,0.5842,Engagé
CLI01558,58,7,client_actif,1,web,ARA,3628.0,45-60 ans,0.8118,Très engagé
CLI01559,39,12,résilié,3,agence,PACA,2299.0,30-45 ans,0.472,Peu engagé
CLI01560,28,12,client_actif,1,agence,NAQ,3154.0,18-30 ans,0.8409,Très engagé
CLI01561,40,16,client_actif,1,agence,NAQ,3662.0,30-45 ans,0.7215,Engagé
CLI01562,18,16,client_actif,3,web,OCC,2938.0,,0.4709,Peu engagé
CLI01563,63,4,client_actif,2,app_mobile,OCC,2450.0,60-80 ans,0.4512,Peu engagé
CLI01564,54,5,client_actif,3,agence,ARA,2712.0,45-60 ans,0.7221,Engagé
CLI01565,38,18,client_actif,1,app_mobile,OCC,2899.0,30-45 ans,0.5897,Engagé
CLI01566,43,12,client_actif,3,agence,BFC,2851.0,30-45 ans,0.7377,Engagé
CLI01567,63,24,client_inactif,1,agence,PACA,3191.0,60-80 ans,0.39,Peu engagé
CLI01568,53,13,résilié,1,web,OCC,1881.0,45-60 ans,0.4907,Peu engagé
CLI01569,71,21,client_actif,3,agence,OCC,2217.0,60-80 ans,0.7079,Engagé
CLI01570,40,3,prospect,4,agence,PACA,2449.0,30-45 ans,0.2444,Dormant
CLI01571,74,6,client_actif,1,agence,IDF,3224.0,60-80 ans,0.7654,Très engagé
CLI01572,18,7,client_actif,1,web,BFC,1425.0,,0.6898,Engagé
CLI01573,71,24,client_actif,2,web,BFC,2939.0,60-80 ans,0.7653,Très engagé
CLI01574,72,12,client_inactif,1,app_mobile,NAQ,3503.0,60-80 ans,0.5457,Engagé
CLI01575,68,5,résilié,3,web,OCC,2844.0,60-80 ans,0.3623,Peu engagé
CLI01576,57,5,résilié,3,web,PACA,2868.0,45-60 ans,0.2362,Dormant
CLI01577,32,23,client_actif,1,telephone,NAQ,2528.0,30-45 ans,0.8358,Très engagé
CLI01578,38,20,client_inactif,2,agence,ARA,2856.0,30-45 ans,0.447,Peu engagé
CLI01579,64,2,client_inactif,3,app_mobile,IDF,2403.0,60-80 ans,0.462,Peu engagé
CLI01580,26,2,client_actif,1,web,OCC,2650.0,18-30 ans,0.5334,Engagé
CLI01581,70,12,client_actif,2,telephone,IDF,2403.0,60-80 ans,0.7603,Très engagé
CLI01582,26,21,client_inactif,1,web,OCC,2639.0,18-30 ans,0.3865,Peu engagé
CLI01583,27,1,client_actif,2,agence,OCC,2514.0,18-30 ans,0.8548,Très engagé
CLI01584,69,15,client_actif,1,email,OCC,1737.0,60-80 ans,0.7845,Très engagé
CLI01585,74,21,client_actif,3,agence,IDF,1445.0,60-80 ans,0.8147,Très engagé
CLI01586,70,5,client_actif,2,email,BFC,2871.0,60-80 ans,0.5467,Engagé
CLI01587,43,7,client_actif,1,agence,ARA,3343.0,30-45 ans,0.535,Engagé
CLI01588,58,22,résilié,3,web,BFC,4199.0,45-60 ans,0.4474,Peu engagé
CLI01589,52,7,client_actif,1,web,PACA,3788.0,45-60 ans,0.5461,Engagé
CLI01590,69,24,client_actif,2,web,PACA,3614.0,60-80 ans,0.7076,Engagé
CLI01591,42,5,prospect,2,web,BFC,3006.0,30-45 ans,0.4131,Peu engagé
CLI01592,43,13,client_actif,1,agence,ARA,2907.0,30-45 ans,0.7242,Engagé
CLI01593,28,2,prospect,4,web,ARA,2090.0,18-30 ans,0.5725,Engagé
CLI01594,55,9,prospect,3,telephone,OCC,1988.0,45-60 ans,0.3178,Peu engagé
CLI01595,19,2,client_actif,1,app_mobile,OCC,2971.0,18-30 ans,0.6654,Engagé
CLI01596,24,11,client_actif,3,app_mobile,PACA,2049.0,18-30 ans,0.7889,Très engagé
CLI01597,35,16,client_actif,2,email,OCC,2718.0,30-45 ans,0.8152,Très engagé
CLI01598,44,4,prospect,4,web,OCC,1200.0,30-45 ans,0.4906,Peu engagé
CLI01599,51,19,client_actif,1,agence,ARA,3220.0,45-60 ans,0.8587,Très engagé
CLI01600,44,24,client_actif,2,agence,IDF,1869.0,30-45 ans,0.5433,Engagé
CLI01601,34,8,résilié,2,web,BFC,1515.0,30-45 ans,0.2789,Peu engagé
CLI01602,60,20,client_actif,2,app_mobile,NAQ,3450.0,45-60 ans,0.4616,Peu engagé
CLI01603,76,19,client_actif,2,app_mobile,NAQ,3667.0,60-80 ans,0.7629,Très engagé
CLI01604,61,6,client_actif,1,agence,OCC,2724.0,60-80 ans,0.6322,Engagé
CLI01605,76,21,prospect,3,agence,OCC,2155.0,60-80 ans,0.2997,Peu engagé
CLI01606,68,3,résilié,2,app_mobile,BFC,3446.0,60-80 ans,0.2429,Dormant
CLI01607,71,12,client_actif,5,agence,NAQ,2108.0,60-80 ans,0.5456,Engagé
CLI01608,41,12,client_actif,1,web,ARA,2658.0,30-45 ans,0.5643,Engagé
CLI01609,42,9,client_actif,3,agence,NAQ,4013.0,30-45 ans,0.7622,Très engagé
CLI01610,24,17,prospect,4,telephone,NAQ,3138.0,18-30 ans,0.1908,Dormant
CLI01611,69,16,client_inactif,3,telephone,NAQ,2758.0,60-80 ans,0.3639,Peu engagé
CLI01612,23,19,client_actif,4,agence,OCC,2552.0,18-30 ans,0.544,Engagé
CLI01613,70,19,client_actif,3,app_mobile,OCC,2839.0,60-80 ans,0.8383,Très engagé
CLI01614,41,12,prospect,2,email,BFC,3039.0,30-45 ans,0.4628,Peu engagé
CLI01615,50,16,client_actif,2,app_mobile,NAQ,1787.0,45-60 ans,0.7655,Très engagé
CLI01616,66,21,client_inactif,1,agence,OCC,3887.0,60-80 ans,0.3878,Peu engagé
CLI01617,46,3,client_actif,2,web,BFC,2388.0,45-60 ans,0.8873,Très engagé
CLI01618,60,0,client_actif,1,email,NAQ,2616.0,45-60 ans,0.6766,Engagé
CLI01619,39,0,prospect,3,agence,ARA,3532.0,30-45 ans,0.5534,Engagé
CLI01620,43,14,client_actif,2,agence,OCC,2673.0,30-45 ans,0.5817,Engagé
CLI01621,45,12,client_actif,2,web,IDF,3593.0,30-45 ans,0.7481,Engagé
CLI01622,67,16,client_actif,1,agence,BFC,2758.0,60-80 ans,0.7894,Très engagé
CLI01623,38,23,client_actif,5,agence,OCC,2889.0,30-45 ans,0.7285,Engagé
CLI01624,66,7,client_actif,1,agence,ARA,2994.0,60-80 ans,0.7677,Très engagé
CLI01625,24,17,client_actif,1,web,ARA,3137.0,18-30 ans,0.5713,Engagé
CLI01626,34,12,résilié,1,app_mobile,OCC,3304.0,30-45 ans,0.3145,Peu engagé
CLI01627,37,22,client_actif,5,web,PACA,3747.0,30-45 ans,0.7589,Très engagé
CLI01628,58,13,client_actif,5,app_mobile,BFC,3693.0,45-60 ans,0.7961,Très engagé
CLI01629,66,7,client_actif,3,web,NAQ,2086.0,60-80 ans,0.5102,Engagé
CLI01630,37,7,client_actif,4,web,NAQ,4109.0,30-45 ans,0.6224,Engagé
CLI01631,71,14,client_actif,1,web,ARA,1270.0,60-80 ans,0.6135,Engagé
CLI01632,39,12,client_inactif,5,web,OCC,2232.0,30-45 ans,0.1898,Dormant
CLI01633,45,6,client_actif,1,web,PACA,2676.0,30-45 ans,0.7423,Engagé
CLI01634,78,4,client_actif,1,telephone,BFC,1750.0,60-80 ans,0.8645,Très engagé
CLI01635,57,16,client_actif,1,app_mobile,IDF,3052.0,45-60 ans,0.5026,Engagé
CLI01636,66,24,client_actif,2,app_mobile,NAQ,3466.0,60-80 ans,0.7908,Très engagé
CLI01637,24,15,prospect,3,app_mobile,BFC,2159.0,18-30 ans,0.5332,Engagé
CLI01638,18,22,client_inactif,2,agence,BFC,3217.0,,0.4,Peu engagé
CLI01639,49,1,client_actif,5,telephone,PACA,3553.0,45-60 ans,0.7435,Engagé
CLI01640,30,21,client_actif,2,web,BFC,1200.0,18-30 ans,0.612,Engagé
CLI01641,47,17,client_actif,1,web,NAQ,2957.0,45-60 ans,0.7363,Engagé
CLI01642,40,16,client_actif,2,email,OCC,3136.0,30-45 ans,0.5167,Engagé
CLI01643,68,6,client_actif,3,app_mobile,NAQ,1975.0,60-80 ans,0.7593,Très engagé
CLI01644,76,12,client_actif,3,web,IDF,1725.0,60-80 ans,0.8522,Très engagé
CLI01645,73,17,prospect,2,web,OCC,2181.0,60-80 ans,0.456,Peu engagé
CLI01646,36,13,client_actif,2,web,ARA,2632.0,30-45 ans,0.8023,Très engagé
CLI01647,79,17,client_actif,1,email,PACA,2124.0,60-80 ans,0.5268,Engagé
CLI01648,49,12,client_actif,2,web,NAQ,3300.0,45-60 ans,0.7083,Engagé
CLI01649,47,10,client_actif,5,telephone,OCC,3184.0,45-60 ans,0.7873,Très engagé
CLI01650,46,20,client_actif,1,email,BFC,3138.0,45-60 ans,0.3943,Peu engagé
CLI01651,66,20,client_actif,4,app_mobile,OCC,3932.0,60-80 ans,0.7047,Engagé
CLI01652,62,15,client_actif,2,web,NAQ,3381.0,60-80 ans,0.5946,Engagé
CLI01653,46,22,prospect,1,web,ARA,3055.0,45-60 ans,0.4525,Peu engagé
CLI01654,47,16,client_inactif,5,app_mobile,NAQ,1698.0,45-60 ans,0.3166,Peu engagé
CLI01655,33,7,client_actif,2,app_mobile,ARA,3842.0,30-45 ans,0.6961,Engagé
CLI01656,57,18,client_actif,1,agence,BFC,3940.0,45-60 ans,0.7604,Très engagé
CLI01657,36,19,client_actif,1,app_mobile,NAQ,2504.0,30-45 ans,0.6354,Engagé
CLI01658,35,14,prospect,1,telephone,OCC,2072.0,30-45 ans,0.5395,Engagé
CLI01659,18,8,client_actif,3,app_mobile,IDF,3479.0,,0.7761,Très engagé
CLI01660,31,19,prospect,2,agence,IDF,1200.0,30-45 ans,0.555,Engagé
CLI01661,68,9,prospect,4,telephone,BFC,3159.0,60-80 ans,0.5367,Engagé
CLI01662,64,11,client_actif,1,web,OCC,4147.0,60-80 ans,0.6789,Engagé
CLI01663,67,20,client_actif,1,web,IDF,2457.0,60-80 ans,0.5276,Engagé
CLI01664,19,22,client_inactif,1,web,BFC,3018.0,18-30 ans,0.5516,Engagé
CLI01665,71,19,client_actif,2,web,ARA,2891.0,60-80 ans,0.5878,Engagé
CLI01666,45,0,client_actif,5,app_mobile,OCC,3739.0,30-45 ans,0.8482,Très engagé
CLI01667,66,24,client_actif,3,web,ARA,2896.0,60-80 ans,0.6032,Engagé
CLI01668,67,19,prospect,1,app_mobile,OCC,2492.0,60-80 ans,0.2711,Peu engagé
CLI01669,47,8,client_actif,4,email,ARA,1433.0,45-60 ans,0.8592,Très engagé
CLI01670,55,21,client_actif,3,web,ARA,2885.0,45-60 ans,0.6407,Engagé
CLI01671,68,14,client_actif,1,app_mobile,IDF,2737.0,60-80 ans,0.8541,Très engagé
CLI01672,21,0,client_actif,3,web,OCC,1200.0,18-30 ans,0.6262,Engagé
CLI01673,18,11,client_inactif,1,web,NAQ,1894.0,,0.3075,Peu engagé
CLI01674,25,2,résilié,1,app_mobile,IDF,2262.0,18-30 ans,0.3506,Peu engagé
CLI01675,46,10,client_actif,1,telephone,ARA,2262.0,45-60 ans,0.6754,Engagé
CLI01676,72,1,client_actif,2,app_mobile,ARA,2775.0,60-80 ans,0.8878,Très engagé
CLI01677,56,15,client_actif,2,web,NAQ,2701.0,45-60 ans,0.5666,Engagé
CLI01678,20,8,client_actif,1,app_mobile,NAQ,2744.0,18-30 ans,0.667,Engagé
CLI01679,49,14,client_actif,1,web,ARA,4834.0,45-60 ans,0.5019,Engagé
CLI01680,27,11,client_actif,3,web,NAQ,2403.0,18-30 ans,0.5281,Engagé
CLI01681,27,0,résilié,5,agence,PACA,2018.0,18-30 ans,0.2741,Peu engagé
CLI01682,36,12,client_actif,3,web,IDF,4210.0,30-45 ans,0.7213,Engagé
CLI01683,63,13,client_actif,1,app_mobile,OCC,4118.0,60-80 ans,0.8026,Très engagé
CLI01684,51,24,client_actif,1,agence,NAQ,1826.0,45-60 ans,0.8757,Très engagé
CLI01685,77,24,client_inactif,1,app_mobile,NAQ,3892.0,60-80 ans,0.4129,Peu engagé
CLI01686,50,7,client_actif,1,web,PACA,1200.0,45-60 ans,0.6974,Engagé
CLI01687,40,7,client_actif,2,email,OCC,5383.0,30-45 ans,0.4253,Peu engagé
CLI01688,72,11,client_actif,2,app_mobile,PACA,4405.0,60-80 ans,0.5346,Engagé
CLI01689,45,0,client_inactif,3,agence,OCC,3279.0,30-45 ans,0.4809,Peu engagé
CLI01690,49,10,prospect,3,web,IDF,3573.0,45-60 ans,0.51,Engagé
CLI01691,67,7,client_inactif,1,app_mobile,NAQ,3199.0,60-80 ans,0.3643,Peu engagé
CLI01692,24,9,client_actif,1,app_mobile,IDF,2207.0,18-30 ans,0.607,Engagé
CLI01693,46,18,client_actif,3,web,OCC,3876.0,45-60 ans,0.8229,Très engagé
CLI01694,25,10,client_actif,1,web,NAQ,4021.0,18-30 ans,0.8507,Très engagé
CLI01695,18,6,client_actif,1,app_mobile,PACA,2145.0,,0.6626,Engagé
CLI01696,74,10,prospect,2,telephone,ARA,2771.0,60-80 ans,0.4846,Peu engagé
CLI01697,72,16,client_inactif,1,agence,PACA,1690.0,60-80 ans,0.2977,Peu engagé
CLI01698,20,0,client_actif,1,web,ARA,2757.0,18-30 ans,0.7608,Très engagé
CLI01699,41,20,client_actif,3,app_mobile,PACA,2559.0,30-45 ans,0.6894,Engagé
CLI01700,40,20,prospect,4,telephone,OCC,3927.0,30-45 ans,0.404,Peu engagé
CLI01701,76,7,client_actif,1,agence,IDF,4241.0,60-80 ans,0.5253,Engagé
CLI01702,78,22,client_actif,1,web,ARA,1843.0,60-80 ans,0.7909,Très engagé
CLI01703,25,23,client_actif,3,telephone,OCC,3492.0,18-30 ans,0.5776,Engagé
CLI01704,71,5,client_actif,1,web,IDF,3592.0,60-80 ans,0.8811,Très engagé
CLI01705,74,21,client_actif,2,app_mobile,IDF,1227.0,60-80 ans,0.7048,Engagé
CLI01706,64,17,résilié,1,app_mobile,NAQ,3669.0,60-80 ans,0.3537,Peu engagé
CLI01707,54,5,client_actif,1,telephone,NAQ,1470.0,45-60 ans,0.7692,Très engagé
CLI01708,20,4,client_inactif,3,telephone,NAQ,2340.0,18-30 ans,0.5281,Engagé
CLI01709,68,12,prospect,3,telephone,ARA,1989.0,60-80 ans,0.455,Peu engagé
CLI01710,50,18,client_actif,1,web,ARA,1386.0,45-60 ans,0.6442,Engagé
