client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,nb_contrats_actifs,prime_totale_annuelle,produits,nb_sinistres_total,nb_interactions_total,satisfaction_moy,derniere_interaction,canaux_utilises,nb_sinistres_declares,montant_total_indemnise,dernier_sinistre,ltv_estimee
CLI00741,78,11,client_inactif,1,telephone,NAQ,2491.0,1,295.71,habitation,1,1,8.0,2023-01-03,telephone,1,9286.2,2023-01-15,0.0
CLI00742,74,6,client_actif,1,app_mobile,NAQ,3029.0,1,1871.62,epargne,1,15,6.13,2024-09-26,"agence, app_mobile, email, web",1,32650.01,2023-09-05,0.0
CLI00743,53,2,prospect,2,app_mobile,BFC,2375.0,2,1298.01,"habitation, sante",3,4,6.0,2024-12-12,"app_mobile, email, telephone",3,1475.03,2024-12-21,15576.0
CLI00744,27,9,résilié,3,agence,PACA,3429.0,0,2269.11,"auto, prevoyance, sante",3,2,8.0,2024-07-04,agence,3,10029.19,2024-10-03,86226.0
CLI00745,54,1,prospect,1,app_mobile,NAQ,2741.0,0,629.98,auto,0,5,7.0,2024-05-23,"app_mobile, email",0,0.0,,6930.0
CLI00746,26,24,client_inactif,3,agence,ARA,3349.0,2,2196.39,"auto, prevoyance, sante",2,2,8.0,2024-05-07,agence,2,3055.61,2018-12-24,85659.0
CLI00747,41,2,client_actif,2,web,ARA,2932.0,2,2382.2,"epargne, prevoyance",1,14,6.57,2024-12-19,"email, telephone, web",1,13601.03,2023-09-06,57173.0
CLI00748,52,15,client_inactif,3,email,ARA,1283.0,1,1856.75,"habitation, prevoyance, sante",3,1,7.0,2023-11-19,agence,3,13151.08,2023-02-12,24138.0
CLI00749,66,1,client_actif,5,agence,NAQ,1765.0,5,4760.22,"auto, epargne, habitation, prevoyance, sante",4,21,7.14,2024-10-15,"agence, email, telephone",4,31467.23,2024-12-31,0.0
CLI00750,52,23,résilié,1,agence,PACA,3841.0,0,385.16,prevoyance,0,2,8.5,2024-06-23,"agence, telephone",0,0.0,,5007.0
CLI00751,65,9,résilié,4,web,ARA,1957.0,0,4150.27,"auto, epargne, habitation, sante",0,1,8.0,2024-02-19,web,0,0.0,,0.0
CLI00752,53,5,prospect,1,web,PACA,3567.0,1,326.84,habitation,0,3,7.0,2024-10-14,"agence, web",0,0.0,,3922.0
CLI00753,35,21,prospect,2,app_mobile,NAQ,2914.0,2,2581.55,"auto, epargne",2,3,6.67,2024-08-22,"app_mobile, email",2,95419.56,2023-02-11,77446.0
CLI00754,66,10,client_actif,4,agence,BFC,1914.0,2,4507.55,"auto, epargne, prevoyance, sante",4,24,7.17,2024-10-24,"agence, app_mobile, telephone, web",4,74156.26,2024-04-14,0.0
CLI00755,56,22,client_actif,4,agence,NAQ,3475.0,3,4070.16,"auto, epargne, prevoyance, sante",2,18,7.39,2024-12-26,"agence, app_mobile, telephone, web",2,16173.98,2021-01-09,36631.0
CLI00756,49,6,client_inactif,2,app_mobile,ARA,2370.0,1,3214.44,"epargne, sante",0,4,6.75,2024-03-31,"agence, app_mobile, telephone",0,0.0,,51431.0
CLI00757,41,14,client_actif,2,agence,NAQ,2815.0,2,3748.38,"epargne, sante",2,17,6.41,2024-12-05,"agence, app_mobile, telephone, web",2,57005.51,2024-07-02,89961.0
CLI00758,40,5,client_actif,3,telephone,NAQ,2611.0,3,2336.01,"auto, habitation, sante",2,14,7.14,2024-12-13,"agence, app_mobile, telephone, web",2,9028.88,2024-06-27,58400.0
CLI00759,79,19,client_actif,3,web,PACA,1200.0,3,2920.92,"auto, epargne, habitation",3,22,5.59,2024-11-27,"app_mobile, email, telephone, web",3,85955.09,2020-03-02,0.0
CLI00760,49,8,client_inactif,1,app_mobile,NAQ,3406.0,0,1133.12,sante,0,4,7.25,2024-12-17,"app_mobile, email, web",0,0.0,,18130.0
CLI00761,54,21,résilié,3,agence,OCC,3490.0,0,2028.33,"habitation, prevoyance, sante",3,2,8.0,2024-08-14,"agence, web",3,5117.43,2023-11-14,22312.0
CLI00762,29,19,client_actif,2,app_mobile,ARA,2355.0,2,2632.05,"auto, epargne",0,9,6.33,2024-09-17,"app_mobile, email, web",0,0.0,,94754.0
CLI00763,66,11,client_actif,2,agence,IDF,3378.0,1,1449.15,"habitation, sante",3,9,7.0,2024-11-05,"agence, app_mobile, email, web",3,6457.16,2024-03-03,0.0
CLI00764,72,18,prospect,2,app_mobile,BFC,2015.0,2,1178.2,"auto, prevoyance",1,5,6.0,2024-12-11,"app_mobile, web",1,8652.05,2019-08-26,0.0
CLI00765,30,19,client_actif,2,email,ARA,2814.5,2,745.27,"habitation, prevoyance",2,16,5.44,2024-11-07,"agence, app_mobile, email, telephone, web",2,19215.64,2019-02-12,26084.0
CLI00766,40,2,client_actif,4,web,IDF,3016.0,2,3663.3,"auto, epargne, habitation, sante",8,7,5.29,2024-10-08,"email, web",8,121382.31,2024-11-30,91582.0
CLI00767,42,14,prospect,2,app_mobile,NAQ,2173.0,2,998.14,"auto, habitation",2,6,7.33,2024-10-19,app_mobile,2,7164.09,2019-02-18,22957.0
CLI00768,52,1,client_actif,5,web,NAQ,2684.0,3,4184.88,"auto, epargne, habitation, prevoyance, sante",2,8,5.12,2024-08-06,"agence, app_mobile, telephone, web",2,10216.04,2024-12-03,54403.0
CLI00769,58,20,client_actif,1,web,IDF,1955.0,1,251.47,habitation,2,18,6.61,2024-12-17,"agence, app_mobile, email, telephone, web",2,23992.18,2023-11-10,1760.0
CLI00770,47,1,client_actif,3,app_mobile,OCC,1644.0,2,2627.1,"auto, prevoyance, sante",1,7,5.86,2024-12-28,"app_mobile, email, telephone",1,5602.12,2024-10-24,47288.0
CLI00771,34,21,client_actif,3,web,NAQ,2987.0,3,4076.22,"auto, epargne, sante",3,18,6.5,2024-10-21,"agence, app_mobile, email, telephone, web",3,3780.04,2024-01-09,126363.0
CLI00772,66,2,prospect,3,email,ARA,2995.0,1,3248.6,"auto, epargne, prevoyance",3,4,8.25,2024-09-29,"email, web",3,22560.54,2024-12-30,0.0
CLI00773,79,5,client_inactif,2,telephone,BFC,2827.5,0,807.48,"auto, habitation",0,2,6.5,2024-10-26,"agence, email",0,0.0,,0.0
CLI00774,37,14,client_inactif,2,web,BFC,2538.0,1,868.37,"auto, habitation",1,2,6.5,2024-06-30,web,1,3299.23,2023-01-12,24314.0
CLI00775,65,9,client_actif,4,agence,ARA,2167.0,4,2763.58,"auto, habitation, prevoyance, sante",1,19,6.68,2024-11-03,"agence, app_mobile, email, web",1,7063.43,2023-08-27,0.0
CLI00776,42,8,prospect,3,app_mobile,IDF,1827.0,3,1317.13,"auto, habitation, prevoyance",2,5,7.0,2024-03-30,"agence, app_mobile, email, telephone",2,22528.64,2024-12-30,30294.0
CLI00777,39,0,client_inactif,1,telephone,ARA,1792.0,0,480.35,prevoyance,0,1,5.0,2024-04-27,email,0,0.0,,12489.0
CLI00778,30,15,résilié,3,agence,NAQ,2257.0,0,3052.18,"epargne, habitation, prevoyance",1,3,6.33,2024-11-04,agence,1,43101.61,2024-02-09,106826.0
CLI00779,76,5,client_actif,2,web,PACA,3719.0,1,3566.58,"epargne, sante",0,18,6.22,2024-12-01,"email, web",0,0.0,,0.0
CLI00780,36,8,client_actif,1,agence,BFC,3008.0,1,1417.22,sante,1,16,7.62,2024-12-09,"agence, email, telephone",1,2262.14,2024-10-28,41099.0
CLI00781,66,3,client_actif,4,agence,IDF,3124.0,3,4247.62,"auto, epargne, prevoyance, sante",5,16,7.38,2024-12-01,"agence, app_mobile, web",5,41579.06,2024-11-28,0.0
CLI00782,53,1,client_actif,2,app_mobile,OCC,1670.0,1,808.0,"habitation, prevoyance",1,15,5.93,2024-12-06,"agence, app_mobile, email, web",1,10607.52,2024-12-02,9696.0
CLI00783,29,3,client_actif,3,telephone,ARA,2967.0,3,2953.58,"auto, epargne, habitation",1,7,7.43,2024-11-08,"email, telephone",1,3224.78,2023-09-29,106329.0
CLI00784,78,0,client_actif,1,telephone,NAQ,3103.0,1,1380.53,sante,3,9,7.44,2024-12-11,"agence, app_mobile, telephone",0,0.0,,0.0
CLI00785,58,18,client_actif,1,app_mobile,ARA,4227.0,0,1159.09,sante,0,20,6.45,2024-11-28,"agence, app_mobile, telephone, web",0,0.0,,8114.0
CLI00786,36,24,client_actif,2,agence,OCC,2783.0,1,1722.98,"auto, sante",1,9,7.44,2024-12-12,"agence, email, telephone, web",1,7038.58,2013-12-30,49966.0
CLI00787,29,9,client_actif,1,email,NAQ,2446.0,0,1156.49,sante,0,20,5.9,2024-12-06,"app_mobile, email, telephone, web",0,0.0,,41634.0
CLI00788,26,20,client_actif,3,web,OCC,2110.0,3,3205.82,"auto, epargne, prevoyance",0,20,6.35,2024-09-14,"app_mobile, email, telephone, web",0,0.0,,125027.0
CLI00789,24,14,client_actif,1,web,NAQ,2854.0,0,714.85,auto,1,10,6.2,2024-10-17,"agence, app_mobile, telephone, web",1,7453.09,2021-05-03,29309.0
CLI00790,45,21,prospect,2,web,PACA,2625.0,1,1206.96,"habitation, sante",0,4,5.25,2024-10-23,"agence, email, web",0,0.0,,24139.0
CLI00791,31,18,prospect,1,telephone,BFC,3810.0,1,690.48,auto,1,3,5.33,2024-08-11,"agence, telephone",1,1489.39,2015-10-19,23476.0
CLI00792,48,15,client_inactif,1,agence,NAQ,3612.0,1,568.38,auto,2,4,7.0,2024-09-03,"agence, app_mobile, telephone",2,10456.56,2024-12-31,9662.0
CLI00793,69,20,prospect,3,web,NAQ,1904.0,3,3374.2,"auto, epargne, prevoyance",0,3,6.67,2024-08-27,web,0,0.0,,0.0
CLI00794,36,23,client_inactif,1,email,IDF,2780.0,0,422.54,prevoyance,0,3,2.33,2024-11-07,"email, web",0,0.0,,12254.0
CLI00795,75,21,résilié,2,agence,BFC,2827.5,0,1475.95,"habitation, sante",0,1,7.0,2024-12-17,agence,0,0.0,,0.0
CLI00796,64,3,client_actif,4,telephone,PACA,1481.0,3,4294.47,"auto, epargne, habitation, sante",1,21,7.05,2024-09-30,"app_mobile, email, telephone, web",1,2723.21,2024-01-23,4294.0
CLI00797,33,1,client_actif,3,web,ARA,2632.0,2,3486.53,"epargne, habitation, sante",1,23,6.74,2024-07-07,"agence, email, telephone, web",1,5608.53,2024-12-15,111569.0
CLI00798,70,24,client_actif,3,app_mobile,PACA,3477.0,3,1893.64,"habitation, prevoyance, sante",1,20,5.8,2024-11-24,"agence, app_mobile, email, telephone, web",1,12220.54,2020-07-24,0.0
CLI00799,22,12,client_inactif,1,agence,PACA,2586.0,1,530.37,prevoyance,0,2,4.5,2024-07-31,"agence, telephone",0,0.0,,22806.0
CLI00800,52,0,résilié,1,app_mobile,ARA,2510.0,0,676.95,auto,0,1,4.0,2024-01-07,web,0,0.0,,8800.0
CLI00801,29,16,client_inactif,4,agence,NAQ,2377.0,1,3733.28,"auto, epargne, habitation, prevoyance",4,3,5.33,2023-10-01,"agence, email",4,41131.83,2024-06-28,134398.0
CLI00802,42,12,prospect,3,telephone,PACA,1843.0,3,3150.52,"auto, epargne, prevoyance",4,6,6.67,2024-12-14,"app_mobile, telephone",4,59550.95,2024-09-07,72462.0
CLI00803,69,3,client_actif,2,app_mobile,BFC,2827.5,2,847.17,"habitation, prevoyance",4,6,6.17,2024-11-03,"app_mobile, email, web",4,29872.51,2024-12-17,0.0
CLI00804,76,6,client_actif,3,telephone,PACA,3723.0,1,2194.06,"auto, prevoyance, sante",0,21,6.52,2024-12-26,"app_mobile, email, telephone, web",0,0.0,,0.0
CLI00805,38,16,client_actif,2,web,IDF,1655.0,1,1575.38,"prevoyance, sante",2,13,6.0,2024-11-28,"email, telephone, web",2,1710.67,2020-01-19,42535.0
CLI00806,53,8,prospect,1,web,BFC,3040.0,1,519.15,prevoyance,1,3,6.67,2024-08-26,"app_mobile, web",1,8719.16,2022-07-10,6230.0
CLI00807,70,3,client_actif,3,web,IDF,2857.0,3,3763.29,"epargne, prevoyance, sante",5,20,6.25,2024-12-28,"agence, app_mobile, email, telephone, web",5,30451.17,2024-12-17,0.0
CLI00808,40,18,client_inactif,3,app_mobile,BFC,2781.0,2,1916.72,"habitation, prevoyance, sante",3,2,7.0,2024-06-30,"app_mobile, web",3,15130.23,2020-11-10,47918.0
CLI00809,33,0,client_actif,2,app_mobile,OCC,2421.0,1,703.26,"habitation, prevoyance",0,14,6.36,2024-10-04,"app_mobile, email, web",0,0.0,,22504.0
CLI00810,74,9,client_actif,4,telephone,ARA,3407.0,2,3827.45,"auto, epargne, prevoyance, sante",3,19,6.42,2024-10-23,"agence, app_mobile, telephone",3,21039.32,2024-11-22,0.0
CLI00811,56,3,client_actif,1,agence,BFC,1990.0,1,740.71,auto,0,10,6.6,2024-12-25,"agence, app_mobile, telephone, web",0,0.0,,6666.0
CLI00812,62,8,client_inactif,1,app_mobile,BFC,3180.0,1,1846.9,epargne,0,4,7.25,2024-03-01,app_mobile,0,0.0,,5541.0
CLI00813,70,12,client_inactif,4,agence,NAQ,2650.0,2,2516.75,"auto, habitation, prevoyance, sante",2,3,7.67,2024-02-08,"agence, app_mobile",2,14750.68,2021-03-02,0.0
CLI00814,59,13,client_actif,3,web,NAQ,2856.0,3,3783.28,"auto, epargne, sante",1,12,6.58,2024-10-12,"app_mobile, telephone, web",1,100.73,2023-11-27,22700.0
CLI00815,75,9,prospect,2,web,OCC,4309.0,2,2148.9,"auto, sante",2,4,6.5,2024-10-20,"telephone, web",2,8371.14,2020-10-29,0.0
CLI00816,56,5,client_actif,1,agence,NAQ,3841.0,1,1301.51,sante,1,17,6.65,2024-10-16,"agence, email, web",1,1820.62,2024-12-08,11714.0
CLI00817,31,15,résilié,1,agence,NAQ,4133.0,0,1760.59,epargne,3,3,7.67,2024-10-28,agence,3,109276.44,2019-05-30,59860.0
CLI00818,48,5,client_actif,3,agence,IDF,2064.0,1,1390.43,"auto, habitation, prevoyance",0,11,6.82,2024-12-14,"agence, email, telephone",0,0.0,,23637.0
CLI00819,75,16,client_actif,2,app_mobile,NAQ,1880.0,1,777.27,"habitation, prevoyance",2,6,4.33,2024-05-29,"app_mobile, email, web",2,18770.05,2021-06-21,0.0
CLI00820,49,9,client_actif,3,agence,NAQ,3220.0,3,4152.89,"epargne, prevoyance, sante",4,7,6.71,2024-11-22,agence,4,89851.33,2024-09-28,66446.0
CLI00821,52,17,client_actif,4,agence,OCC,3092.0,4,2671.02,"auto, habitation, prevoyance, sante",0,11,6.73,2024-03-10,"agence, app_mobile, email, web",0,0.0,,34723.0
CLI00822,40,21,client_inactif,3,email,OCC,1200.0,2,2596.14,"auto, epargne, habitation",0,1,7.0,2023-08-22,agence,0,0.0,,64904.0
CLI00823,46,17,client_actif,2,web,PACA,3104.0,2,2225.15,"epargne, prevoyance",3,18,5.94,2024-12-05,"agence, app_mobile, email, telephone, web",3,66046.81,2021-10-21,42278.0
CLI00824,60,2,prospect,3,app_mobile,NAQ,4643.0,2,1286.51,"auto, habitation, prevoyance",2,6,5.67,2024-10-16,"agence, app_mobile, telephone",2,14534.76,2024-10-12,6433.0
CLI00825,28,19,prospect,2,agence,NAQ,4507.0,1,2532.78,"epargne, habitation",3,5,6.0,2024-12-25,"agence, email, telephone",3,69829.74,2022-03-07,93713.0
CLI00826,35,20,client_actif,1,email,BFC,2170.0,0,770.74,auto,0,11,6.18,2024-10-18,"email, web",0,0.0,,23122.0
CLI00827,64,24,résilié,1,web,NAQ,3440.0,0,675.9,auto,0,1,8.0,2024-11-20,web,0,0.0,,676.0
CLI00828,29,14,client_actif,2,app_mobile,NAQ,2000.0,1,1391.03,"habitation, sante",3,19,5.58,2024-12-20,"app_mobile, email, telephone, web",3,1133.62,2018-08-19,50077.0
CLI00829,26,14,client_inactif,4,web,BFC,2714.0,3,4432.87,"auto, epargne, prevoyance, sante",5,2,5.5,2024-08-03,web,5,39519.63,2024-12-16,172882.0
CLI00830,27,3,client_inactif,1,app_mobile,NAQ,2062.0,1,443.2,prevoyance,0,4,6.75,2024-11-29,app_mobile,0,0.0,,16842.0
CLI00831,75,8,client_actif,1,web,IDF,1748.0,1,1944.01,epargne,0,6,6.67,2024-11-12,"agence, app_mobile, email, web",0,0.0,,0.0
CLI00832,61,18,prospect,5,web,PACA,3595.0,4,4670.2,"auto, epargne, habitation, prevoyance, sante",2,4,5.5,2024-05-20,web,2,5281.5,2023-07-10,18681.0
CLI00833,34,23,prospect,1,app_mobile,BFC,3058.0,0,637.4,auto,0,7,5.43,2024-11-02,"app_mobile, email, telephone",0,0.0,,19759.0
CLI00834,78,16,client_inactif,3,web,ARA,3200.0,0,2817.13,"epargne, habitation, prevoyance",0,4,5.0,2023-11-06,web,0,0.0,,0.0
CLI00835,55,10,client_actif,1,web,NAQ,3370.0,1,261.99,habitation,1,12,7.17,2024-12-23,"agence, app_mobile, web",1,3361.63,2024-12-20,2620.0
CLI00836,24,24,client_actif,1,web,BFC,2978.0,1,1108.3,sante,0,10,6.2,2024-12-14,"app_mobile, telephone, web",0,0.0,,45440.0
CLI00837,63,8,client_actif,4,web,OCC,1866.0,3,4776.41,"auto, epargne, prevoyance, sante",2,10,7.0,2024-12-25,"telephone, web",2,28931.61,2024-08-21,9553.0
CLI00838,30,9,client_inactif,1,email,NAQ,2989.0,0,1182.86,sante,0,4,5.75,2024-08-28,"agence, email",0,0.0,,41400.0
CLI00839,57,17,prospect,2,app_mobile,OCC,2604.0,1,1793.18,"prevoyance, sante",3,1,5.0,2023-08-02,app_mobile,3,22037.22,2023-04-24,14345.0
CLI00840,59,19,client_actif,1,telephone,NAQ,2628.0,1,523.12,auto,1,13,6.85,2024-11-19,"app_mobile, telephone, web",1,1815.79,2021-02-02,3139.0
CLI00841,26,12,client_actif,1,app_mobile,IDF,1951.0,1,1013.63,sante,0,15,5.93,2024-06-22,"app_mobile, email, web",0,0.0,,39532.0
CLI00842,67,7,client_actif,1,telephone,OCC,1444.0,1,588.76,auto,0,12,6.92,2024-12-30,"agence, app_mobile, email, telephone, web",0,0.0,,0.0
CLI00843,44,6,client_inactif,1,app_mobile,BFC,2289.0,0,658.26,auto,0,1,9.0,2023-01-24,app_mobile,0,0.0,,13823.0
CLI00844,75,16,client_actif,1,app_mobile,BFC,3291.0,1,252.36,habitation,0,20,6.05,2024-12-15,"agence, app_mobile, email, telephone, web",0,0.0,,0.0
CLI00845,19,20,client_inactif,3,app_mobile,OCC,2738.0,3,1974.74,"habitation, prevoyance, sante",1,4,5.75,2024-06-08,app_mobile,1,1098.09,2021-10-31,90838.0
CLI00846,22,22,client_actif,2,agence,PACA,4405.0,1,2302.87,"auto, epargne",1,15,6.33,2024-12-27,"agence, app_mobile, email, web",1,29397.82,2018-07-21,99023.0
CLI00847,46,14,client_actif,1,app_mobile,PACA,2741.0,1,1026.3,sante,0,18,6.0,2024-12-07,"agence, app_mobile, email, web",0,0.0,,19500.0
CLI00848,54,19,client_actif,2,web,PACA,2975.0,2,1322.48,"habitation, sante",0,24,6.0,2024-12-17,"agence, telephone, web",0,0.0,,14547.0
CLI00849,55,14,client_actif,4,web,OCC,2815.0,3,3729.16,"auto, epargne, habitation, sante",3,17,6.18,2024-12-01,"email, web",3,10117.84,2021-03-26,37292.0
CLI00850,36,0,prospect,4,agence,OCC,1844.0,2,3674.51,"auto, epargne, habitation, prevoyance",2,7,6.29,2024-11-05,"agence, app_mobile, email, web",2,27575.18,2024-12-31,106561.0
CLI00851,25,24,client_actif,3,app_mobile,BFC,2781.0,3,2639.34,"epargne, habitation, prevoyance",1,16,5.81,2024-12-26,"agence, app_mobile, email, telephone",1,32517.07,2023-10-20,105574.0
CLI00852,65,13,client_actif,4,web,NAQ,1838.0,3,2698.5,"auto, habitation, prevoyance, sante",4,19,6.11,2024-12-29,"agence, email, telephone, web",4,44711.11,2024-01-19,0.0
CLI00853,62,4,client_actif,1,app_mobile,NAQ,2738.0,0,709.61,auto,0,8,5.75,2024-11-23,app_mobile,0,0.0,,2129.0
CLI00854,18,10,client_actif,2,app_mobile,IDF,1216.0,1,1251.67,"auto, prevoyance",2,14,6.93,2024-12-08,"agence, app_mobile, email, web",2,7363.34,2024-11-04,58828.0
CLI00855,39,15,résilié,2,telephone,OCC,2737.0,0,2739.4,"epargne, prevoyance",4,1,9.0,2024-10-30,web,4,111936.98,2023-09-25,71224.0
CLI00856,69,1,client_actif,2,web,NAQ,2933.0,2,1195.98,"auto, prevoyance",4,6,6.5,2024-07-07,"agence, app_mobile, web",4,27718.73,2024-12-18,0.0
CLI00857,34,7,prospect,2,web,NAQ,2998.0,0,1647.42,"habitation, sante",0,5,7.2,2024-12-04,"agence, web",0,0.0,,51070.0
CLI00858,24,10,client_actif,2,telephone,PACA,1509.0,2,2507.51,"auto, epargne",1,10,7.3,2024-09-12,"telephone, web",1,42684.89,2021-11-15,102808.0
CLI00859,42,17,client_inactif,5,agence,PACA,3233.0,1,4186.7,"auto, epargne, habitation, prevoyance, sante",0,2,6.0,2024-03-10,"agence, email",0,0.0,,96294.0
CLI00860,62,2,client_inactif,3,web,PACA,3393.0,1,3081.98,"epargne, habitation, prevoyance",4,3,7.33,2024-11-10,web,4,31013.85,2024-10-14,9246.0
CLI00861,21,0,client_actif,2,telephone,ARA,1938.0,1,771.11,"habitation, prevoyance",3,19,6.84,2024-12-28,"agence, email, telephone, web",0,0.0,,33929.0
CLI00862,53,10,client_inactif,3,app_mobile,NAQ,3687.0,0,2779.33,"epargne, habitation, prevoyance",1,3,6.33,2024-03-12,"app_mobile, telephone",1,1945.38,2024-03-16,33352.0
CLI00863,23,15,client_actif,1,app_mobile,PACA,2970.0,1,501.64,prevoyance,0,19,6.68,2024-12-09,"agence, app_mobile, telephone, web",0,0.0,,21069.0
CLI00864,77,17,client_actif,1,email,PACA,2746.0,1,634.11,auto,1,17,6.06,2024-12-19,"agence, app_mobile, email, telephone, web",1,6379.75,2023-11-12,0.0
CLI00865,48,15,client_inactif,2,telephone,OCC,3311.0,1,1331.66,"habitation, sante",3,2,7.0,2024-01-02,telephone,3,15722.0,2024-02-10,22638.0
CLI00866,36,22,client_inactif,2,app_mobile,BFC,4259.0,1,1488.51,"habitation, sante",0,4,6.75,2024-10-10,app_mobile,0,0.0,,43167.0
CLI00867,78,9,client_actif,1,web,PACA,2673.0,0,314.17,habitation,2,11,5.82,2024-12-10,"agence, app_mobile, email, web",2,15753.02,2024-09-28,0.0
CLI00868,61,17,client_inactif,3,web,OCC,2355.0,0,3895.7,"auto, epargne, sante",0,3,7.0,2024-07-26,"agence, app_mobile, web",0,0.0,,15583.0
CLI00869,71,5,prospect,2,web,IDF,4673.0,2,1698.78,"auto, sante",1,3,4.33,2024-10-22,app_mobile,1,6253.89,2024-11-27,0.0
CLI00870,56,18,client_inactif,2,web,PACA,2644.0,0,2478.24,"epargne, habitation",2,1,6.0,2023-04-02,web,2,43979.74,2018-10-15,22304.0
CLI00871,44,3,client_actif,1,app_mobile,BFC,3130.0,1,560.96,auto,0,19,6.26,2024-11-28,"agence, app_mobile, email, telephone, web",0,0.0,,11780.0
CLI00872,27,12,client_actif,1,telephone,NAQ,2644.0,1,626.9,auto,0,23,6.22,2024-10-21,"app_mobile, email, telephone, web",0,0.0,,23822.0
CLI00873,43,23,client_actif,4,telephone,BFC,1354.0,3,3773.16,"epargne, habitation, prevoyance, sante",1,24,6.88,2024-12-28,"agence, app_mobile, email, telephone, web",1,2394.82,2024-08-30,83010.0
CLI00874,36,13,client_actif,2,app_mobile,PACA,2523.0,1,824.72,"habitation, prevoyance",3,20,6.0,2024-12-07,"agence, app_mobile, email, telephone, web",3,41797.21,2024-08-14,23917.0
CLI00875,56,2,client_actif,5,app_mobile,IDF,3800.0,5,4414.37,"auto, epargne, habitation, prevoyance, sante",0,18,6.0,2024-09-16,"agence, app_mobile, email",0,0.0,,39729.0
CLI00876,79,9,client_actif,5,web,PACA,2071.0,4,4522.92,"auto, epargne, habitation, prevoyance, sante",2,6,6.0,2024-07-29,web,2,43428.86,2024-03-21,0.0
CLI00877,20,5,prospect,2,web,OCC,3986.0,2,2648.12,"epargne, habitation",3,6,6.17,2024-12-01,"agence, app_mobile, email, web",3,47655.98,2023-07-30,119165.0
CLI00878,62,0,client_actif,1,web,IDF,3487.0,1,388.91,prevoyance,1,8,6.25,2024-11-22,web,0,0.0,,1167.0
CLI00879,30,22,client_actif,4,agence,IDF,1896.0,3,4090.43,"auto, epargne, prevoyance, sante",8,18,6.83,2024-12-06,"agence, app_mobile, telephone, web",8,58512.81,2024-11-21,143165.0
CLI00880,67,23,client_actif,5,web,IDF,1716.0,4,4561.93,"auto, epargne, habitation, prevoyance, sante",2,9,6.0,2024-12-30,"email, telephone, web",2,4656.76,2021-12-10,0.0
CLI00881,45,13,client_actif,2,telephone,ARA,1691.0,1,967.46,"auto, habitation",1,13,6.77,2024-11-26,"app_mobile, telephone, web",1,874.79,2024-12-21,19349.0
CLI00882,79,7,client_inactif,3,agence,OCC,2432.0,2,2604.39,"auto, prevoyance, sante",3,3,7.67,2024-12-03,"agence, app_mobile",3,5396.61,2022-04-15,0.0
CLI00883,75,18,client_inactif,3,web,ARA,1819.0,1,3007.5,"auto, epargne, prevoyance",4,1,5.0,2024-11-30,web,4,61318.16,2024-12-11,0.0
CLI00884,37,13,client_inactif,2,web,BFC,3898.0,1,2175.47,"epargne, habitation",2,4,7.5,2024-09-11,"app_mobile, web",2,42115.07,2024-05-15,60913.0
CLI00885,45,9,client_actif,2,agence,IDF,1735.0,2,2594.61,"auto, epargne",1,15,7.33,2024-10-15,"agence, app_mobile, email, web",1,6020.39,2021-12-18,51892.0
CLI00886,25,16,client_inactif,3,telephone,ARA,1997.0,1,3214.08,"epargne, prevoyance, sante",0,2,6.5,2024-10-26,"agence, web",0,0.0,,128563.0
CLI00887,78,8,client_actif,3,agence,PACA,4167.0,2,3016.3,"epargne, habitation, prevoyance",2,24,7.12,2024-12-16,"agence, app_mobile, email, telephone, web",2,7348.83,2024-07-13,0.0
CLI00888,58,5,prospect,1,web,ARA,2563.0,1,566.08,auto,1,3,5.67,2023-04-17,"email, web",1,5669.94,2024-04-19,3963.0
CLI00889,56,10,client_actif,1,app_mobile,NAQ,3179.0,0,310.41,habitation,0,11,5.91,2024-09-29,"app_mobile, email, telephone, web",0,0.0,,2794.0
CLI00890,18,24,client_inactif,1,web,BFC,3218.0,1,1171.05,sante,0,2,5.5,2023-08-01,web,0,0.0,,55039.0
CLI00891,20,6,client_actif,1,email,IDF,1491.0,1,260.38,habitation,1,8,5.62,2024-11-27,"email, web",1,14517.42,2024-10-27,11717.0
CLI00892,30,16,prospect,4,agence,IDF,3523.0,4,4483.47,"auto, epargne, prevoyance, sante",5,2,5.5,2024-10-03,agence,5,101891.72,2024-11-17,156921.0
CLI00893,45,0,prospect,1,agence,BFC,3352.0,1,2088.53,epargne,0,6,7.17,2024-09-07,"agence, telephone",0,0.0,,41771.0
