client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel
CLI01537,60,7,client_actif,1,telephone,NAQ,1200.0
CLI01538,29,19,résilié,5,app_mobile,IDF,1966.0
CLI01539,61,20,client_actif,2,app_mobile,ARA,2263.0
CLI01540,53,17,client_actif,5,web,ARA,3152.0
CLI01541,65,12,client_actif,1,agence,NAQ,5403.0
CLI01542,21,15,client_inactif,2,web,NAQ,3328.0
CLI01543,22,8,prospect,1,app_mobile,OCC,2561.0
CLI01544,73,11,client_actif,3,telephone,OCC,1708.0
CLI01545,54,11,client_actif,3,app_mobile,PACA,1595.0
CLI01546,25,5,client_inactif,1,web,IDF,3613.0
CLI01547,59,18,client_actif,4,agence,IDF,2085.0
CLI01548,66,6,client_actif,1,web,NAQ,2481.0
CLI01549,45,24,client_actif,2,agence,PACA,4292.0
CLI01550,48,2,client_inactif,5,agence,PACA,1257.0
CLI01551,75,15,résilié,4,web,OCC,3043.0
CLI01552,26,17,client_actif,5,telephone,ARA,1987.0
CLI01553,71,15,client_actif,1,web,IDF,4273.0
CLI01554,68,22,client_actif,1,email,PACA,1955.0
CLI01555,46,6,prospect,1,web,OCC,3402.0
CLI01556,31,3,client_actif,2,web,OCC,1200.0
CLI01557,57,24,client_actif,3,web,OCC,4198.0
CLI01558,58,7,client_actif,1,web,ARA,3628.0
CLI01559,39,12,résilié,3,agence,PACA,2299.0
CLI01560,28,12,client_actif,1,agence,NAQ,3154.0
CLI01561,40,16,client_actif,1,agence,NAQ,3662.0
CLI01562,18,16,client_actif,3,web,OCC,2938.0
CLI01563,63,4,client_actif,2,app_mobile,OCC,2450.0
CLI01564,54,5,client_actif,3,agence,ARA,2712.0
CLI01565,38,18,client_actif,1,app_mobile,OCC,2899.0
CLI01566,43,12,client_actif,3,agence,BFC,2851.0
CLI01567,63,24,client_inactif,1,agence,PACA,3191.0
CLI01568,53,13,résilié,1,web,OCC,1881.0
CLI01569,71,21,client_actif,3,agence,OCC,2217.0
CLI01570,40,3,prospect,4,agence,PACA,2449.0
CLI01571,74,6,client_actif,1,agence,IDF,3224.0
CLI01572,18,7,client_actif,1,web,BFC,1425.0
CLI01573,71,24,client_actif,2,web,BFC,2939.0
CLI01574,72,12,client_inactif,1,app_mobile,NAQ,3503.0
CLI01575,68,5,résilié,3,web,OCC,2844.0
CLI01576,57,5,résilié,3,web,PACA,2868.0
CLI01577,32,23,client_actif,1,telephone,NAQ,2528.0
CLI01578,38,20,client_inactif,2,agence,ARA,2856.0
CLI01579,64,2,client_inactif,3,app_mobile,IDF,2403.0
CLI01580,26,2,client_actif,1,web,OCC,2650.0
CLI01581,70,12,client_actif,2,telephone,IDF,2403.0
CLI01582,26,21,client_inactif,1,web,OCC,2639.0
CLI01583,27,1,client_actif,2,agence,OCC,2514.0
CLI01584,69,15,client_actif,1,email,OCC,1737.0
CLI01585,74,21,client_actif,3,agence,IDF,1445.0
CLI01586,70,5,client_actif,2,email,BFC,2871.0
CLI01587,43,7,client_actif,1,agence,ARA,3343.0
CLI01588,58,22,résilié,3,web,BFC,4199.0
CLI01589,52,7,client_actif,1,web,PACA,3788.0
CLI01590,69,24,client_actif,2,web,PACA,3614.0
CLI01591,42,5,prospect,2,web,BFC,3006.0
CLI01592,43,13,client_actif,1,agence,ARA,2907.0
CLI01593,28,2,prospect,4,web,ARA,2090.0
CLI01594,55,9,prospect,3,telephone,OCC,1988.0
CLI01595,19,2,client_actif,1,app_mobile,OCC,2971.0
CLI01596,24,11,client_actif,3,app_mobile,PACA,2049.0
CLI01597,35,16,client_actif,2,email,OCC,2718.0
CLI01598,44,4,prospect,4,web,OCC,1200.0
CLI01599,51,19,client_actif,1,agence,ARA,3220.0
CLI01600,44,24,client_actif,2,agence,IDF,1869.0
CLI01601,34,8,résilié,2,web,BFC,1515.0
CLI01602,60,20,client_actif,2,app_mobile,NAQ,3450.0
CLI01603,76,19,client_actif,2,app_mobile,NAQ,3667.0
CLI01604,61,6,client_actif,1,agence,OCC,2724.0
CLI01605,76,21,prospect,3,agence,OCC,2155.0
CLI01606,68,3,résilié,2,app_mobile,BFC,3446.0
CLI01607,71,12,client_actif,5,agence,NAQ,2108.0
CLI01608,41,12,client_actif,1,web,ARA,2658.0
CLI01609,42,9,client_actif,3,agence,NAQ,4013.0
CLI01610,24,17,prospect,4,telephone,NAQ,3138.0
CLI01611,69,16,client_inactif,3,telephone,NAQ,2758.0
CLI01612,23,19,client_actif,4,agence,OCC,2552.0
CLI01613,70,19,client_actif,3,app_mobile,OCC,2839.0
CLI01614,41,12,prospect,2,email,BFC,3039.0
CLI01615,50,16,client_actif,2,app_mobile,NAQ,1787.0
CLI01616,66,21,client_inactif,1,agence,OCC,3887.0
CLI01617,46,3,client_actif,2,web,BFC,2388.0
CLI01618,60,0,client_actif,1,email,NAQ,2616.0
CLI01619,39,0,prospect,3,agence,ARA,3532.0
CLI01620,43,14,client_actif,2,agence,OCC,2673.0
CLI01621,45,12,client_actif,2,web,IDF,3593.0
CLI01622,67,16,client_actif,1,agence,BFC,2758.0
CLI01623,38,23,client_actif,5,agence,OCC,2889.0
CLI01624,66,7,client_actif,1,agence,ARA,2994.0
CLI01625,24,17,client_actif,1,web,ARA,3137.0
CLI01626,34,12,résilié,1,app_mobile,OCC,3304.0
CLI01627,37,22,client_actif,5,web,PACA,3747.0
CLI01628,58,13,client_actif,5,app_mobile,BFC,3693.0
CLI01629,66,7,client_actif,3,web,NAQ,2086.0
CLI01630,37,7,client_actif,4,web,NAQ,4109.0
CLI01631,71,14,client_actif,1,web,ARA,1270.0
CLI01632,39,12,client_inactif,5,web,OCC,2232.0
CLI01633,45,6,client_actif,1,web,PACA,2676.0
CLI01634,78,4,client_actif,1,telephone,BFC,1750.0
CLI01635,57,16,client_actif,1,app_mobile,IDF,3052.0
CLI01636,66,24,client_actif,2,app_mobile,NAQ,3466.0
CLI01637,24,15,prospect,3,app_mobile,BFC,2159.0
CLI01638,18,22,client_inactif,2,agence,BFC,3217.0
CLI01639,49,1,client_actif,5,telephone,PACA,3553.0
CLI01640,30,21,client_actif,2,web,BFC,1200.0
CLI01641,47,17,client_actif,1,web,NAQ,2957.0
CLI01642,40,16,client_actif,2,email,OCC,3136.0
CLI01643,68,6,client_actif,3,app_mobile,NAQ,1975.0
CLI01644,76,12,client_actif,3,web,IDF,1725.0
CLI01645,73,17,prospect,2,web,OCC,2181.0
CLI01646,36,13,client_actif,2,web,ARA,2632.0
CLI01647,79,17,client_actif,1,email,PACA,2124.0
CLI01648,49,12,client_actif,2,web,NAQ,3300.0
CLI01649,47,10,client_actif,5,telephone,OCC,3184.0
CLI01650,46,20,client_actif,1,email,BFC,3138.0
CLI01651,66,20,client_actif,4,app_mobile,OCC,3932.0
CLI01652,62,15,client_actif,2,web,NAQ,3381.0
CLI01653,46,22,prospect,1,web,ARA,3055.0
CLI01654,47,16,client_inactif,5,app_mobile,NAQ,1698.0
CLI01655,33,7,client_actif,2,app_mobile,ARA,3842.0
CLI01656,57,18,client_actif,1,agence,BFC,3940.0
CLI01657,36,19,client_actif,1,app_mobile,NAQ,2504.0
CLI01658,35,14,prospect,1,telephone,OCC,2072.0
CLI01659,18,8,client_actif,3,app_mobile,IDF,3479.0
CLI01660,31,19,prospect,2,agence,IDF,1200.0
CLI01661,68,9,prospect,4,telephone,BFC,3159.0
CLI01662,64,11,client_actif,1,web,OCC,4147.0
CLI01663,67,20,client_actif,1,web,IDF,2457.0
CLI01664,19,22,client_inactif,1,web,BFC,3018.0
CLI01665,71,19,client_actif,2,web,ARA,2891.0
CLI01666,45,0,client_actif,5,app_mobile,OCC,3739.0
CLI01667,66,24,client_actif,3,web,ARA,2896.0
CLI01668,67,19,prospect,1,app_mobile,OCC,2492.0
CLI01669,47,8,client_actif,4,email,ARA,1433.0
CLI01670,55,21,client_actif,3,web,ARA,2885.0
CLI01671,68,14,client_actif,1,app_mobile,IDF,2737.0
CLI01672,21,0,client_actif,3,web,OCC,1200.0
CLI01673,18,11,client_inactif,1,web,NAQ,1894.0
CLI01674,25,2,résilié,1,app_mobile,IDF,2262.0
CLI01675,46,10,client_actif,1,telephone,ARA,2262.0
CLI01676,72,1,client_actif,2,app_mobile,ARA,2775.0
CLI01677,56,15,client_actif,2,web,NAQ,2701.0
CLI01678,20,8,client_actif,1,app_mobile,NAQ,2744.0
CLI01679,49,14,client_actif,1,web,ARA,4834.0
CLI01680,27,11,client_actif,3,web,NAQ,2403.0
CLI01681,27,0,résilié,5,agence,PACA,2018.0
CLI01682,36,12,client_actif,3,web,IDF,4210.0
CLI01683,63,13,client_actif,1,app_mobile,OCC,4118.0
CLI01684,51,24,client_actif,1,agence,NAQ,1826.0
CLI01685,77,24,client_inactif,1,app_mobile,NAQ,3892.0
CLI01686,50,7,client_actif,1,web,PACA,1200.0
CLI01687,40,7,client_actif,2,email,OCC,5383.0
CLI01688,72,11,client_actif,2,app_mobile,PACA,4405.0
CLI01689,45,0,client_inactif,3,agence,OCC,3279.0
CLI01690,49,10,prospect,3,web,IDF,3573.0
CLI01691,67,7,client_inactif,1,app_mobile,NAQ,3199.0
CLI01692,24,9,client_actif,1,app_mobile,IDF,2207.0
CLI01693,46,18,client_actif,3,web,OCC,3876.0
CLI01694,25,10,client_actif,1,web,NAQ,4021.0
CLI01695,18,6,client_actif,1,app_mobile,PACA,2145.0
CLI01696,74,10,prospect,2,telephone,ARA,2771.0
CLI01697,72,16,client_inactif,1,agence,PACA,1690.0
CLI01698,20,0,client_actif,1,web,ARA,2757.0
CLI01699,41,20,client_actif,3,app_mobile,PACA,2559.0
CLI01700,40,20,prospect,4,telephone,OCC,3927.0
CLI01701,76,7,client_actif,1,agence,IDF,4241.0
CLI01702,78,22,client_actif,1,web,ARA,1843.0
CLI01703,25,23,client_actif,3,telephone,OCC,3492.0
CLI01704,71,5,client_actif,1,web,IDF,3592.0
CLI01705,74,21,client_actif,2,app_mobile,IDF,1227.0
CLI01706,64,17,résilié,1,app_mobile,NAQ,3669.0
CLI01707,54,5,client_actif,1,telephone,NAQ,1470.0
CLI01708,20,4,client_inactif,3,telephone,NAQ,2340.0
CLI01709,68,12,prospect,3,telephone,ARA,1989.0
CLI01710,50,18,client_actif,1,web,ARA,1386.0
CLI01711,45,21,client_actif,1,telephone,IDF,3793.0
CLI01712,64,7,client_actif,1,web,ARA,1952.0
CLI01713,25,8,client_inactif,1,web,IDF,2443.0
CLI01714,51,16,prospect,5,app_mobile,OCC,2794.0
CLI01715,52,2,prospect,3,app_mobile,PACA,3469.0
CLI01716,49,18,client_inactif,2,agence,IDF,1928.0
CLI01717,41,10,client_actif,3,app_mobile,IDF,3239.0
CLI01718,31,23,client_actif,3,telephone,OCC,2592.0
CLI01719,49,16,client_actif,3,web,NAQ,1893.0
CLI01720,73,20,client_inactif,1,web,BFC,3718.0
CLI01721,63,18,prospect,1,telephone,NAQ,4671.0
CLI01722,60,1,prospect,3,web,NAQ,2984.0
CLI01723,33,7,client_actif,2,agence,IDF,2252.0
CLI01724,21,18,résilié,5,agence,IDF,2138.0
CLI01725,69,6,client_actif,3,app_mobile,ARA,3526.0
CLI01726,54,16,client_actif,5,agence,ARA,2812.0
CLI01727,71,5,client_actif,1,web,PACA,1844.0
CLI01728,38,18,résilié,4,telephone,PACA,1276.0
CLI01729,31,23,client_inactif,1,web,BFC,3143.0
CLI01730,48,5,résilié,5,app_mobile,ARA,1661.0
CLI01731,72,1,prospect,1,web,IDF,2438.0
CLI01732,65,5,prospect,2,app_mobile,OCC,4266.0
CLI01733,35,22,client_actif,3,agence,ARA,2052.0
CLI01734,24,4,client_inactif,2,telephone,IDF,3748.0
CLI01735,27,18,client_actif,2,agence,ARA,1881.0
CLI01736,24,19,client_actif,5,app_mobile,NAQ,3587.0
CLI01737,50,3,client_inactif,2,telephone,ARA,3318.0
CLI01738,40,21,prospect,2,app_mobile,BFC,3239.0
CLI01739,38,16,client_actif,1,app_mobile,NAQ,2252.0
CLI01740,36,10,client_actif,3,app_mobile,IDF,3373.0
CLI01741,65,3,client_actif,2,app_mobile,NAQ,3137.0
CLI01742,78,12,client_inactif,2,telephone,ARA,4499.0
CLI01743,36,19,client_actif,1,web,NAQ,2246.0
CLI01744,53,16,client_actif,2,app_mobile,BFC,3957.0
CLI01745,46,8,client_actif,1,agence,OCC,1989.0
CLI01746,77,3,client_actif,1,telephone,NAQ,2585.0
CLI01747,35,22,client_actif,2,telephone,BFC,2225.0
CLI01748,19,13,client_actif,1,app_mobile,NAQ,2354.0
CLI01749,18,18,prospect,1,agence,PACA,2658.0
CLI01750,64,2,prospect,3,app_mobile,OCC,4098.0
CLI01751,22,13,client_actif,1,app_mobile,IDF,3211.0
CLI01752,37,7,client_actif,1,telephone,BFC,3911.0
CLI01753,28,23,client_inactif,1,telephone,NAQ,2813.0
CLI01754,59,0,client_inactif,2,telephone,OCC,3954.0
CLI01755,19,9,client_inactif,3,web,IDF,3004.0
CLI01756,20,17,client_actif,3,telephone,OCC,2090.0
CLI01757,40,15,client_actif,1,telephone,BFC,3750.0
CLI01758,72,7,client_actif,1,app_mobile,PACA,4136.0
CLI01759,29,0,client_actif,1,app_mobile,BFC,3374.0
CLI01760,37,11,prospect,2,agence,BFC,3548.0
CLI01761,22,7,client_actif,4,app_mobile,IDF,3951.0
CLI01762,54,23,résilié,1,email,IDF,2557.0
CLI01763,55,15,client_actif,1,app_mobile,NAQ,2154.0
CLI01764,47,17,prospect,1,agence,ARA,3126.0
CLI01765,26,3,client_inactif,2,agence,BFC,4354.0
CLI01766,51,5,client_actif,3,app_mobile,IDF,3071.0
CLI01767,70,11,client_inactif,2,telephone,BFC,3367.0
CLI01768,61,8,client_inactif,4,app_mobile,BFC,2867.0
CLI01769,52,14,résilié,2,app_mobile,IDF,3065.0
CLI01770,69,15,client_actif,1,web,PACA,2325.0
CLI01771,75,23,client_actif,1,app_mobile,PACA,3293.0
CLI01772,39,11,client_actif,3,agence,BFC,3590.0
CLI01773,61,23,client_actif,2,telephone,PACA,1448.0
CLI01774,41,22,client_actif,2,web,BFC,1449.0
CLI01775,34,13,client_actif,3,app_mobile,NAQ,1222.0
CLI01776,27,12,client_actif,2,web,IDF,4128.0
CLI01777,47,24,client_actif,4,agence,BFC,1968.0
CLI01778,73,1,client_inactif,2,email,PACA,3117.0
CLI01779,76,2,client_inactif,3,agence,PACA,4407.0
CLI01780,63,23,client_actif,1,agence,OCC,3099.0
CLI01781,40,21,prospect,3,app_mobile,OCC,3263.0
CLI01782,49,9,client_inactif,4,web,PACA,2041.0
CLI01783,34,8,client_actif,2,agence,NAQ,3100.0
CLI01784,67,19,client_inactif,3,agence,ARA,1904.0
CLI01785,68,7,résilié,3,agence,BFC,1200.0
CLI01786,34,9,prospect,1,telephone,OCC,2847.0
CLI01787,31,18,client_inactif,2,agence,BFC,3089.0
CLI01788,26,2,prospect,1,agence,OCC,2324.0
CLI01789,57,23,client_actif,5,telephone,IDF,2128.0
CLI01790,19,4,client_actif,3,email,IDF,2608.0
CLI01791,62,2,prospect,1,app_mobile,PACA,2146.0
CLI01792,42,15,client_inactif,1,web,IDF,3468.0
CLI01793,56,16,prospect,2,app_mobile,IDF,3202.0
CLI01794,26,14,client_actif,1,agence,ARA,4265.0
CLI01795,71,2,client_actif,1,web,NAQ,2480.0
CLI01796,39,11,client_inactif,2,web,PACA,2863.0
CLI01797,60,8,résilié,2,web,ARA,2956.0
CLI01798,63,20,client_inactif,1,agence,PACA,2464.0
CLI01799,21,11,client_actif,3,app_mobile,NAQ,1200.0
CLI01800,43,14,client_actif,4,app_mobile,PACA,3200.0
CLI01801,75,1,prospect,3,web,BFC,4901.0
CLI01802,46,22,prospect,3,agence,BFC,3699.0
CLI01803,62,17,client_actif,1,web,BFC,4562.0
CLI01804,51,19,client_actif,1,web,IDF,3607.0
CLI01805,40,11,client_actif,1,agence,NAQ,2663.0
CLI01806,54,22,client_inactif,3,app_mobile,ARA,3341.0
CLI01807,28,3,client_actif,4,app_mobile,ARA,3763.0
CLI01808,23,22,prospect,3,agence,OCC,1359.0
CLI01809,35,15,client_actif,4,web,ARA,3200.0
CLI01810,38,22,client_inactif,2,agence,BFC,2711.0
CLI01811,59,15,client_inactif,2,web,BFC,4130.0
CLI01812,53,0,client_inactif,2,web,OCC,3135.0
CLI01813,58,21,prospect,1,agence,IDF,1200.0
CLI01814,55,24,résilié,1,agence,ARA,3196.0
CLI01815,51,1,client_actif,3,web,NAQ,1200.0
CLI01816,34,2,prospect,2,web,OCC,3947.0
CLI01817,54,20,résilié,2,telephone,ARA,2109.0
CLI01818,42,24,client_actif,2,agence,IDF,1782.0
CLI01819,55,19,client_actif,1,web,NAQ,2106.0
CLI01820,75,16,client_actif,2,agence,NAQ,1996.0
CLI01821,29,19,client_actif,2,web,IDF,2660.0
CLI01822,40,21,résilié,2,app_mobile,ARA,2026.0
CLI01823,70,20,client_actif,3,web,PACA,2529.0
CLI01824,59,0,client_actif,2,app_mobile,ARA,1412.0
CLI01825,39,19,client_actif,2,web,OCC,2574.0
CLI01826,38,5,client_actif,4,app_mobile,OCC,4080.0
CLI01827,44,14,client_actif,4,app_mobile,ARA,2396.0
CLI01828,74,13,client_actif,4,app_mobile,BFC,3362.0
CLI01829,48,19,client_actif,1,web,OCC,1669.0
CLI01830,23,14,client_actif,1,app_mobile,PACA,3322.0
CLI01831,44,13,résilié,1,agence,BFC,3824.0
CLI01832,57,24,client_actif,1,app_mobile,PACA,4083.0
CLI01833,51,20,client_actif,4,agence,NAQ,2981.0
CLI01834,29,23,client_actif,2,app_mobile,OCC,3404.0
CLI01835,62,24,client_actif,1,app_mobile,BFC,1648.0
CLI01836,74,4,client_inactif,1,app_mobile,ARA,2455.0
CLI01837,70,5,résilié,1,email,BFC,2080.0
CLI01838,24,16,client_actif,2,web,NAQ,3096.0
CLI01839,27,10,client_inactif,3,web,PACA,2325.0
CLI01840,62,15,client_actif,4,agence,NAQ,3418.0
CLI01841,34,11,client_actif,4,telephone,IDF,5022.0
CLI01842,43,14,client_actif,1,email,OCC,3359.0
CLI01843,38,22,client_actif,1,app_mobile,ARA,4070.0
CLI01844,45,3,client_actif,1,app_mobile,PACA,1734.0
CLI01845,79,17,client_inactif,2,agence,NAQ,2724.0
CLI01846,75,20,client_actif,4,app_mobile,ARA,2995.0
CLI01847,63,2,résilié,2,agence,OCC,2859.0
CLI01848,19,21,client_inactif,3,telephone,ARA,4459.0
CLI01849,77,7,client_actif,2,agence,OCC,2131.0
CLI01850,71,22,client_actif,1,app_mobile,OCC,3091.0
CLI01851,60,2,client_actif,1,app_mobile,OCC,1200.0
CLI01852,18,7,résilié,2,agence,NAQ,3182.0
CLI01853,68,17,client_actif,3,app_mobile,OCC,3255.0
CLI01854,70,9,prospect,1,app_mobile,ARA,2753.0
CLI01855,53,24,client_actif,3,web,IDF,3156.0
CLI01856,68,19,client_actif,3,web,ARA,2292.0
CLI01857,43,16,prospect,2,app_mobile,NAQ,1701.0
CLI01858,46,7,prospect,3,telephone,OCC,1910.0
CLI01859,38,22,client_actif,2,web,IDF,2033.0
CLI01860,28,10,client_actif,3,app_mobile,NAQ,1637.0
CLI01861,57,4,client_actif,3,web,PACA,1601.0
CLI01862,28,12,client_actif,5,web,PACA,2053.0
CLI01863,53,20,client_actif,1,email,PACA,2480.0
CLI01864,66,22,client_actif,2,telephone,IDF,2919.0
CLI01865,76,4,client_actif,1,web,ARA,1698.0
CLI01866,56,23,client_actif,1,agence,IDF,1960.0
CLI01867,57,12,client_actif,3,web,IDF,2247.0
CLI01868,52,5,client_actif,4,email,IDF,3193.0
CLI01869,71,4,prospect,2,web,PACA,1724.0
CLI01870,51,8,prospect,1,web,BFC,2334.0
CLI01871,72,15,prospect,1,app_mobile,ARA,3675.0
CLI01872,64,1,client_inactif,2,telephone,BFC,2085.0
CLI01873,41,0,client_inactif,1,web,BFC,1677.0
CLI01874,71,7,client_inactif,1,agence,IDF,2722.0
CLI01875,39,18,client_inactif,3,web,ARA,2052.0
CLI01876,22,10,client_actif,1,telephone,BFC,1200.0
CLI01877,73,11,client_actif,2,web,OCC,2979.0
CLI01878,50,11,client_actif,3,telephone,IDF,3583.0
CLI01879,75,6,prospect,1,app_mobile,IDF,2780.0
CLI01880,53,12,client_actif,2,app_mobile,IDF,3739.0
CLI01881,64,7,client_inactif,3,email,OCC,3380.0
CLI01882,37,21,client_actif,3,email,OCC,2031.0
CLI01883,36,8,client_actif,2,agence,PACA,4645.0
CLI01884,52,6,client_actif,1,web,NAQ,3089.0
CLI01885,69,20,client_actif,3,app_mobile,ARA,3185.0
CLI01886,60,23,client_actif,3,app_mobile,NAQ,1906.0
CLI01887,34,14,client_inactif,1,app_mobile,IDF,1409.0
CLI01888,79,1,client_actif,1,app_mobile,BFC,1825.0
CLI01889,76,22,client_inactif,1,web,IDF,3628.0
CLI01890,62,19,client_actif,1,agence,BFC,4339.0
CLI01891,60,24,client_inactif,2,agence,PACA,3060.0
CLI01892,51,11,client_actif,1,web,NAQ,2883.0
CLI01893,26,0,client_actif,1,app_mobile,IDF,3671.0
CLI01894,43,22,client_actif,3,app_mobile,NAQ,4043.0
CLI01895,19,21,client_inactif,1,agence,PACA,1493.0
CLI01896,70,7,résilié,3,web,NAQ,4265.0
CLI01897,26,4,prospect,3,agence,BFC,2458.0
CLI01898,26,14,prospect,1,web,ARA,3776.0
CLI01899,57,0,résilié,3,app_mobile,PACA,1839.0
CLI01900,34,0,client_actif,3,agence,NAQ,3730.0
CLI01901,18,24,client_actif,2,agence,IDF,1510.0
CLI01902,42,9,client_actif,1,web,OCC,3809.0
CLI01903,78,21,prospect,2,app_mobile,OCC,3379.0
CLI01904,60,9,client_inactif,4,email,PACA,1385.0
CLI01905,57,20,client_inactif,2,web,OCC,3948.0
CLI01906,59,14,client_actif,1,telephone,ARA,1922.0
CLI01907,42,16,client_actif,3,agence,PACA,3829.0
CLI01908,56,21,client_inactif,2,agence,IDF,2930.0
CLI01909,52,5,prospect,2,web,IDF,1678.0
CLI01910,20,2,client_inactif,3,web,PACA,1888.0
CLI01911,67,12,client_actif,2,telephone,OCC,6313.0
CLI01912,54,15,client_actif,3,app_mobile,OCC,4877.0
CLI01913,61,7,résilié,3,web,IDF,2610.0
CLI01914,61,14,client_actif,2,agence,ARA,3182.0
CLI01915,68,16,client_actif,1,web,BFC,3883.0
CLI01916,47,16,client_actif,3,agence,OCC,1637.0
CLI01917,55,21,client_actif,4,agence,ARA,3421.0
CLI01918,51,12,client_actif,1,telephone,OCC,3688.0
CLI01919,29,16,résilié,2,agence,BFC,3126.0
CLI01920,36,5,client_inactif,1,web,PACA,4052.0
CLI01921,54,16,client_actif,3,app_mobile,NAQ,2937.0
CLI01922,61,15,client_actif,3,agence,IDF,3795.0
CLI01923,76,13,prospect,1,app_mobile,PACA,3013.0
CLI01924,76,12,prospect,4,email,OCC,1420.0
CLI01925,66,5,client_actif,1,agence,BFC,3645.0
CLI01926,78,2,client_inactif,3,web,IDF,3972.0
CLI01927,34,13,client_actif,2,telephone,NAQ,2664.0
CLI01928,27,13,client_inactif,1,web,NAQ,1595.0
CLI01929,74,14,prospect,1,web,BFC,3581.0
CLI01930,72,7,client_actif,1,agence,BFC,3085.0
CLI01931,66,14,client_actif,3,telephone,OCC,3067.0
CLI01932,64,21,client_actif,2,app_mobile,IDF,2970.0
CLI01933,29,12,prospect,1,web,OCC,3707.0
CLI01934,79,16,résilié,1,app_mobile,NAQ,3059.0
CLI01935,33,20,client_actif,1,web,PACA,2373.0
CLI01936,41,23,résilié,3,web,PACA,1346.0
CLI01937,36,2,client_actif,3,web,ARA,2385.0
CLI01938,25,5,résilié,1,agence,NAQ,3619.0
CLI01939,48,4,client_actif,2,telephone,NAQ,2499.0
CLI01940,38,21,résilié,1,web,OCC,3617.0
CLI01941,34,16,prospect,4,web,ARA,1527.0
CLI01942,40,22,client_inactif,4,telephone,BFC,1890.0
CLI01943,54,24,résilié,3,agence,ARA,1837.0
CLI01944,71,1,prospect,4,telephone,IDF,2922.0
CLI01945,33,14,prospect,3,web,OCC,4413.0
CLI01946,23,4,client_actif,3,web,BFC,4820.0
CLI01947,25,19,résilié,2,app_mobile,BFC,3752.0
CLI01948,42,5,client_actif,1,agence,PACA,1200.0
CLI01949,35,5,client_actif,1,app_mobile,IDF,2123.0
CLI01950,42,17,prospect,1,app_mobile,ARA,1200.0
CLI01951,29,17,prospect,2,web,PACA,2949.0
CLI01952,32,3,client_inactif,1,app_mobile,NAQ,4262.0
CLI01953,76,16,prospect,1,agence,OCC,3534.0
CLI01954,43,24,client_actif,2,app_mobile,ARA,1211.0
CLI01955,58,13,résilié,1,agence,NAQ,4050.0
CLI01956,62,13,client_actif,2,app_mobile,BFC,3884.0
CLI01957,43,12,client_actif,4,web,ARA,4189.0
CLI01958,64,6,prospect,3,web,PACA,3798.0
CLI01959,49,11,client_actif,3,app_mobile,IDF,2326.0
CLI01960,27,22,client_actif,2,web,PACA,1200.0
CLI01961,33,14,client_inactif,2,agence,OCC,3854.0
CLI01962,24,18,client_actif,1,telephone,OCC,3499.0
CLI01963,34,10,client_actif,4,app_mobile,ARA,1200.0
CLI01964,40,14,client_actif,1,web,PACA,1932.0
CLI01965,43,11,client_actif,1,email,IDF,1957.0
CLI01966,38,2,client_inactif,3,web,BFC,3455.0
CLI01967,39,16,client_actif,1,web,OCC,2786.0
CLI01968,75,2,client_actif,2,app_mobile,IDF,2563.0
CLI01969,24,18,client_actif,1,agence,NAQ,2422.0
CLI01970,31,19,client_actif,1,web,ARA,1787.0
CLI01971,32,3,prospect,1,app_mobile,IDF,3669.0
CLI01972,70,2,client_actif,1,app_mobile,ARA,2146.0
CLI01973,24,15,client_actif,3,web,NAQ,3846.0
CLI01974,26,11,client_inactif,3,web,IDF,1546.0
CLI01975,68,7,client_actif,2,agence,IDF,2357.0
CLI01976,65,23,client_inactif,4,agence,BFC,4568.0
CLI01977,25,16,client_inactif,1,web,NAQ,3011.0
CLI01978,67,6,client_actif,1,web,PACA,2359.0
CLI01979,76,10,client_actif,1,agence,IDF,2235.0
CLI01980,40,17,prospect,2,telephone,BFC,2018.0
CLI01981,46,0,client_actif,2,web,IDF,3208.0
CLI01982,35,2,client_inactif,2,app_mobile,BFC,3609.0
CLI01983,48,3,client_actif,3,web,OCC,3026.0
CLI01984,47,12,client_actif,2,web,PACA,2747.0
CLI01985,69,5,client_actif,2,web,IDF,3341.0
CLI01986,56,13,client_actif,4,agence,NAQ,1536.0
CLI01987,52,4,prospect,1,app_mobile,ARA,3140.0
CLI01988,35,15,client_inactif,2,telephone,NAQ,3191.0
CLI01989,76,14,client_actif,3,agence,PACA,3041.0
CLI01990,59,14,client_inactif,2,telephone,OCC,2300.0
CLI01991,56,3,client_actif,1,web,OCC,2102.0
CLI01992,34,7,client_actif,2,web,OCC,1629.0
CLI01993,31,15,client_actif,2,email,BFC,4124.0
CLI01994,48,15,prospect,2,agence,NAQ,2750.0
CLI01995,41,3,client_actif,1,telephone,ARA,2419.0
CLI01996,52,12,client_inactif,4,web,ARA,2331.0
CLI01997,61,12,client_inactif,3,app_mobile,BFC,1939.0
CLI01998,77,1,client_actif,2,agence,IDF,2318.0
CLI01999,62,2,client_actif,3,web,BFC,3890.0
CLI02000,51,21,prospect,4,app_mobile,ARA,3324.0
CLI02001,20,7,client_inactif,1,app_mobile,ARA,3546.0
CLI02002,54,23,prospect,1,web,IDF,3663.0
CLI02003,60,14,résilié,2,web,NAQ,4780.0
CLI02004,57,10,client_actif,3,web,NAQ,2825.0
CLI02005,43,8,client_actif,1,web,PACA,2415.0
CLI02006,72,6,résilié,5,agence,NAQ,3193.0
CLI02007,40,12,prospect,2,web,OCC,3384.0
